experimentid,datetime,airtemp_oc,global_light_energy_w_m2,humid_rh,wdspd_m_s
Spring2018_SOT_26BAM_LRB0401,2018-04-14T21:55:00,18.75,1,14.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T22:00:00,19.06,1,13.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T22:05:00,18.08,1,15.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T22:10:00,17.63,1,15.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T22:15:00,17.15,1,16.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T22:20:00,17.42,1,15.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T22:25:00,17.82,1,15.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T22:30:00,17.89,1,15.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T22:35:00,17.87,1,15.0,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T22:40:00,17.46,1,15.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T22:45:00,17.13,1,15.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T22:50:00,16.87,1,16.3,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-14T22:55:00,16.7,1,15.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T23:00:00,16.56,1,16.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T23:05:00,16.39,1,17.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-14T23:10:00,16.22,1,19.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T23:15:00,16.27,1,19.1,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-14T23:20:00,16.15,1,19.3,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-14T23:25:00,16.08,1,19.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T23:30:00,16.15,1,19.0,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T23:35:00,15.87,1,19.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T23:40:00,15.72,1,19.8,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-14T23:45:00,15.29,1,20.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T23:50:00,15.22,1,20.4,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-14T23:55:00,15.29,1,20.1,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T00:00:00,15.2,1,20.2,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T00:05:00,14.94,1,20.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T00:10:00,14.89,1,20.2,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T00:15:00,14.98,1,20.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T00:20:00,14.74,1,20.5,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T00:25:00,14.96,1,19.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T00:30:00,15.01,1,19.2,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T00:35:00,14.7,1,20.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T00:40:00,14.36,1,21.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T00:45:00,14.46,1,20.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T00:50:00,14.6,1,20.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T00:55:00,14.27,1,20.4,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T01:00:00,14.07,1,20.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T01:05:00,14.17,1,19.8,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T01:10:00,14.24,1,19.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T01:15:00,14.0,1,19.9,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T01:20:00,13.91,1,20.1,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T01:25:00,13.95,1,19.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T01:30:00,14.12,1,19.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T01:35:00,13.79,1,20.1,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T01:40:00,13.5,1,20.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T01:45:00,13.59,1,20.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T01:50:00,13.33,1,21.0,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T01:55:00,13.55,1,20.4,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T02:00:00,13.26,1,21.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T02:05:00,13.06,1,21.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T02:10:00,13.43,1,20.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T02:15:00,13.47,1,19.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T02:20:00,13.35,1,19.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T02:25:00,13.11,1,20.1,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T02:30:00,13.28,1,19.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T02:35:00,13.28,1,19.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T02:40:00,13.21,1,19.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T02:45:00,13.16,1,20.0,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T02:50:00,13.04,1,20.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T02:55:00,12.8,1,20.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T03:00:00,12.7,1,20.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T03:05:00,12.73,1,20.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T03:10:00,12.65,1,20.9,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T03:15:00,12.65,1,20.9,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T03:20:00,12.68,1,20.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T03:25:00,12.8,1,20.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T03:30:00,12.7,1,20.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T03:35:00,12.56,1,20.9,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T03:40:00,12.22,1,21.7,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T03:45:00,11.81,1,22.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T03:50:00,11.69,1,22.9,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T03:55:00,11.66,1,23.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T04:00:00,11.71,1,22.9,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T04:05:00,11.44,1,24.0,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T04:10:00,11.3,1,23.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T04:15:00,11.52,1,23.0,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T04:20:00,11.73,1,22.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T04:25:00,11.88,1,21.4,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T04:30:00,11.9,1,21.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T04:35:00,12.05,1,21.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T04:40:00,12.03,1,21.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T04:45:00,11.98,1,21.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T04:50:00,12.29,1,20.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T04:55:00,12.24,1,20.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T05:00:00,12.27,1,20.3,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T05:05:00,12.27,1,20.2,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T05:10:00,12.12,1,20.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T05:15:00,12.1,1,20.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T05:20:00,11.9,1,20.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T05:25:00,12.1,1,20.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T05:30:00,11.9,1,21.0,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T05:35:00,11.64,1,21.3,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T05:40:00,11.66,1,21.3,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T05:45:00,11.76,1,21.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T05:50:00,11.69,2,21.5,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T05:55:00,11.1,4,22.9,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T06:00:00,11.25,7,22.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T06:05:00,11.59,11,22.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T06:10:00,11.56,14,21.9,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T06:15:00,11.39,18,22.3,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T06:20:00,11.61,46,21.7,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T06:25:00,12.17,61,21.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T06:30:00,12.56,77,20.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T06:35:00,12.77,92,19.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T06:40:00,12.94,108,19.2,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T06:45:00,13.33,123,18.8,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T06:50:00,13.64,137,18.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T06:55:00,13.86,153,17.8,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T07:00:00,14.62,169,17.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T07:05:00,14.7,186,17.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T07:10:00,15.37,203,16.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T07:15:00,15.53,221,15.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T07:20:00,15.77,238,15.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T07:25:00,16.01,256,15.0,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T07:30:00,16.06,273,14.9,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T07:35:00,16.3,291,14.5,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T07:40:00,16.37,308,14.7,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T07:45:00,16.87,328,14.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T07:50:00,17.03,346,14.0,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T07:55:00,17.51,364,14.4,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T08:00:00,17.27,382,15.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T08:05:00,17.51,399,16.5,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T08:10:00,18.1,417,15.9,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T08:15:00,18.41,434,16.5,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T08:20:00,18.89,452,15.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T08:25:00,19.56,471,13.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T08:30:00,20.1,487,13.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T08:35:00,20.13,504,13.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T08:40:00,21.29,522,12.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T08:45:00,21.08,538,13.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T08:50:00,20.98,554,13.4,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T08:55:00,21.75,569,12.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T09:00:00,21.37,586,12.4,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T09:05:00,21.84,602,12.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T09:10:00,22.39,618,12.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T09:15:00,22.8,633,11.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T09:20:00,22.08,648,12.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T09:25:00,22.47,662,12.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T09:30:00,22.58,677,12.1,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T09:35:00,22.97,692,11.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T09:40:00,23.14,707,11.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T09:45:00,23.54,719,11.0,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T09:50:00,23.91,733,10.5,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T09:55:00,23.98,747,10.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T10:00:00,24.17,759,9.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T10:05:00,24.87,774,8.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T10:10:00,25.14,787,8.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T10:15:00,25.74,798,8.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T10:20:00,24.94,811,8.7,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T10:25:00,25.72,821,8.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T10:30:00,26.45,834,8.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T10:35:00,26.33,843,8.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T10:40:00,26.06,856,7.4,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T10:45:00,26.6,868,7.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T10:50:00,27.09,878,7.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T10:55:00,26.67,891,7.2,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T11:00:00,26.87,901,7.5,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T11:05:00,26.87,911,7.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T11:10:00,27.23,919,7.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T11:15:00,27.63,929,7.8,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T11:20:00,27.85,937,7.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T11:25:00,27.73,943,8.0,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T11:30:00,28.0,953,7.7,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T11:35:00,28.25,961,7.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T11:40:00,28.0,967,7.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T11:45:00,29.21,974,7.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T11:50:00,28.67,977,7.3,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T11:55:00,28.62,984,7.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T12:00:00,29.04,987,6.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T12:05:00,29.07,993,6.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T12:10:00,29.31,994,6.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T12:15:00,29.26,998,6.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T12:20:00,29.29,987,6.1,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T12:25:00,29.77,1002,5.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T12:30:00,29.94,992,5.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T12:35:00,30.92,1007,5.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T12:40:00,30.55,997,5.5,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T12:45:00,30.75,1004,4.9,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T12:50:00,30.75,998,4.9,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T12:55:00,30.27,997,5.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T13:00:00,30.77,1004,5.3,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T13:05:00,30.47,904,5.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T13:10:00,31.56,962,5.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T13:15:00,30.7,737,5.4,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T13:20:00,31.61,997,5.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T13:25:00,31.31,982,5.0,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T13:30:00,30.92,969,5.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T13:35:00,31.46,953,4.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T13:40:00,31.59,957,4.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T13:45:00,32.72,943,4.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T13:50:00,31.89,942,4.4,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T13:55:00,32.46,911,4.2,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T14:00:00,32.23,923,4.3,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T14:05:00,32.56,916,4.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T14:10:00,32.36,882,3.7,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T14:15:00,32.51,914,4.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T14:20:00,31.89,818,4.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T14:25:00,32.38,869,4.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T14:30:00,32.51,859,4.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T14:35:00,31.77,742,4.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T14:40:00,31.46,581,4.7,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T14:45:00,32.18,864,4.7,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T14:50:00,31.92,714,4.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T14:55:00,32.25,574,4.8,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T15:00:00,31.64,757,5.2,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T15:05:00,32.23,547,4.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T15:10:00,31.69,683,4.7,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T15:15:00,32.0,562,4.8,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T15:20:00,32.69,712,4.2,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T15:25:00,32.1,651,4.6,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T15:30:00,31.77,639,4.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T15:35:00,31.89,547,4.7,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T15:40:00,31.48,393,4.4,3.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T15:45:00,31.18,317,4.8,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T15:50:00,30.92,472,4.7,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T15:55:00,31.0,294,4.1,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T16:00:00,30.8,276,4.0,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T16:05:00,31.41,339,4.4,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T16:10:00,30.98,293,3.4,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T16:15:00,30.92,266,3.1,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T16:20:00,30.75,248,3.3,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T16:25:00,30.85,246,3.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T16:30:00,30.49,231,4.1,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T16:35:00,30.39,223,4.4,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T16:40:00,30.34,219,4.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T16:45:00,30.42,216,4.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T16:50:00,30.47,227,4.1,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T16:55:00,30.77,256,3.9,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T17:00:00,30.65,242,4.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T17:05:00,30.34,168,5.1,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T17:10:00,30.44,156,4.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T17:15:00,30.32,164,4.1,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T17:20:00,30.42,176,3.9,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T17:25:00,30.39,166,4.1,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T17:30:00,30.34,166,4.2,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T17:35:00,30.17,126,4.5,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T17:40:00,29.99,111,4.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T17:45:00,29.99,108,4.5,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T17:50:00,30.07,112,5.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T17:55:00,29.94,77,4.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T18:00:00,29.69,81,5.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T18:05:00,29.71,82,4.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T18:10:00,29.61,71,4.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T18:15:00,29.54,49,4.7,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T18:20:00,29.31,34,5.4,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T18:25:00,28.94,28,5.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T18:30:00,28.74,24,5.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T18:35:00,28.47,21,5.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T18:40:00,28.3,17,6.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T18:45:00,28.07,13,6.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T18:50:00,27.46,9,8.0,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T18:55:00,27.14,2,8.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T19:00:00,27.01,1,8.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T19:05:00,26.79,1,9.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T19:10:00,26.38,1,9.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T19:15:00,26.08,1,9.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T19:20:00,25.99,1,9.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T19:25:00,25.79,1,10.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T19:30:00,25.67,1,10.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T19:35:00,25.65,1,11.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T19:40:00,25.04,1,11.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T19:45:00,24.85,1,11.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T19:50:00,24.9,1,11.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T19:55:00,24.7,1,12.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T20:00:00,24.9,1,12.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T20:05:00,24.53,1,13.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T20:10:00,24.82,1,11.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T20:15:00,26.13,1,9.0,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T20:20:00,26.18,1,8.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T20:25:00,26.33,1,8.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T20:30:00,26.23,1,8.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T20:35:00,25.87,1,9.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T20:40:00,25.7,1,9.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T20:45:00,25.77,1,9.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T20:50:00,25.62,1,9.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T20:55:00,25.33,1,10.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T21:00:00,24.99,1,10.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T21:05:00,24.48,1,10.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T21:10:00,23.83,1,12.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T21:15:00,23.64,1,12.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T21:20:00,23.06,1,12.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T21:25:00,23.4,1,14.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T21:30:00,23.47,1,13.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T21:35:00,23.04,1,13.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T21:40:00,22.66,1,14.0,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T21:45:00,22.25,1,14.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T21:50:00,21.82,1,16.0,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T21:55:00,22.13,1,14.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T22:00:00,21.87,1,13.7,0.0
