datetime,experimentid,ph,temperature_oc,par_umol_photons_m2_s,dissolved_oxygen_mg_l
2016-11-11T18:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.2,2.463637,6.83
2016-11-11T18:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.0,2.418044,6.64
2016-11-11T18:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.9,2.372381,6.52
2016-11-11T18:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.7,2.326788,6.41
2016-11-11T19:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.6,2.326788,6.4
2016-11-11T19:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.4,2.326788,6.41
2016-11-11T19:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.1,2.326788,6.28
2016-11-11T20:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.9,2.372381,6.29
2016-11-11T20:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.8,2.326788,6.25
2016-11-11T20:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.6,2.326788,6.17
2016-11-11T20:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.5,2.326788,6.31
2016-11-11T21:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.3,2.326788,6.48
2016-11-11T21:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.2,2.235532,6.34
2016-11-11T21:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.0,2.235532,6.47
2016-11-11T21:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.9,2.235532,6.37
2016-11-11T22:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.7,2.235532,6.33
2016-11-11T22:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.6,2.235532,6.56
2016-11-11T22:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.4,2.189939,6.54
2016-11-11T22:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.3,2.144346,6.57
2016-11-11T23:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.2,2.144346,6.56
2016-11-11T23:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.0,2.144346,6.71
2016-11-11T23:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.8,2.144346,6.76
2016-11-11T23:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.7,2.189939,6.69
2016-11-12T00:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.5,2.144346,6.66
2016-11-12T00:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.4,2.144346,6.52
2016-11-12T00:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.3,2.144346,6.8
2016-11-12T00:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.2,2.144346,6.69
2016-11-12T01:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.0,2.098682,6.79
2016-11-12T01:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.9,2.053089,6.73
2016-11-12T01:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.8,2.053089,6.74
2016-11-12T01:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.7,2.053089,6.77
2016-11-12T02:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,15.5,2.053089,6.87
2016-11-12T02:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.4,2.053089,6.98
2016-11-12T02:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,15.3,2.053089,6.91
2016-11-12T02:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,15.1,2.053089,6.97
2016-11-12T03:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,15.0,2.053089,6.93
2016-11-12T03:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,14.9,2.053089,6.98
2016-11-12T03:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.7,2.007426,6.98
2016-11-12T03:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.6,2.053089,7.16
2016-11-12T04:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.5,2.053089,7.15
2016-11-12T04:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,14.4,2.007426,7.2
2016-11-12T04:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,14.3,2.007426,7.07
2016-11-12T04:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,14.2,1.961833,7.11
2016-11-12T05:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.1,2.007426,7.25
2016-11-12T05:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.0,2.007426,7.27
2016-11-12T05:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,13.9,2.053089,7.18
2016-11-12T05:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,13.8,2.007426,7.22
2016-11-12T06:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,13.7,1.961833,7.37
2016-11-12T06:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,13.6,1.961833,7.28
2016-11-12T06:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,13.5,2.053089,7.52
2016-11-12T06:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,13.3,4.973008,7.37
2016-11-12T07:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,13.2,22.17323,7.62
2016-11-12T07:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.1,67.93411,7.61
2016-11-12T07:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.1,152.4297,7.79
2016-11-12T07:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.1,245.9133,8.41
2016-11-12T08:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.1,342.2255,8.74
2016-11-12T08:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,13.8,443.1001,9.25
2016-11-12T08:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,13.9,543.1078,9.68
2016-11-12T08:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.0,641.2907,10.16
2016-11-12T09:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.2,734.1812,10.62
2016-11-12T09:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.4,824.1516,11.02
2016-11-12T09:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.7,908.6016,11.36
2016-11-12T09:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.0,985.2955,11.98
2016-11-12T10:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.4,1054.69,12.15
2016-11-12T10:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.7,1121.848,12.27
2016-11-12T10:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,16.1,1181.114,12.61
2016-11-12T10:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.5,1232.623,12.75
2016-11-12T11:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.9,1267.343,13.04
2016-11-12T11:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.3,1309.363,13.04
2016-11-12T11:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.5,1337.102,13.58
2016-11-12T11:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.0,1349.694,13.3
2016-11-12T12:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.4,1364.431,13.44
2016-11-12T12:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.7,1365.252,13.44
2016-11-12T12:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.1,1360.279,13.64
2016-11-12T12:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.4,1347.687,13.63
2016-11-12T13:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.7,1322.731,13.72
2016-11-12T13:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.9,1296.725,13.61
2016-11-12T13:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.2,1291.478,13.57
2016-11-12T13:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.4,817.7186,13.49
2016-11-12T14:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.5,1042.006,13.14
2016-11-12T14:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.7,1098.352,13.13
2016-11-12T14:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.8,967.5935,12.83
2016-11-12T14:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.9,962.5291,12.7
2016-11-12T15:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,21.0,877.6229,12.48
2016-11-12T15:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,21.2,781.9039,12.16
2016-11-12T15:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.2,624.5468,11.79
2016-11-12T15:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.2,576.3677,11.42
2016-11-12T16:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.2,448.21,10.87
2016-11-12T16:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.2,312.0224,10.32
2016-11-12T16:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.1,233.5491,9.75
2016-11-12T16:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,21.0,101.1027,9.18
2016-11-12T17:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.8,69.71343,8.44
2016-11-12T17:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.7,34.62861,7.91
2016-11-12T17:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.6,8.896674,7.46
2016-11-12T17:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,20.4,2.874255,7.04
2016-11-12T18:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.1,2.50937,6.63
2016-11-12T18:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.0,2.418044,6.7
2016-11-12T18:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,19.9,2.372381,6.39
2016-11-12T18:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.8,2.326788,6.29
2016-11-12T19:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,19.7,2.326788,6.14
2016-11-12T19:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,19.5,2.326788,6.15
2016-11-12T19:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.3,2.326788,6.14
2016-11-12T19:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,19.2,2.281195,6.09
2016-11-12T20:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.8,2.326788,6.21
2016-11-12T20:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.6,2.281195,6.35
2016-11-12T20:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.4,2.235532,6.16
2016-11-12T21:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.2,2.235532,6.26
2016-11-12T21:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.1,2.235532,6.39
2016-11-12T21:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.9,2.235532,6.22
2016-11-12T21:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.7,2.189939,6.4
2016-11-12T22:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.6,2.235532,6.44
2016-11-12T22:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.4,2.189939,6.37
2016-11-12T22:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.2,2.144346,6.47
2016-11-12T22:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.0,2.144346,6.56
2016-11-12T23:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.8,2.144346,6.49
2016-11-12T23:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.6,2.144346,6.5
2016-11-12T23:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.5,2.144346,6.56
2016-11-12T23:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.3,2.144346,6.63
2016-11-13T00:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.1,2.098682,6.63
2016-11-13T00:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.9,2.098682,6.73
2016-11-13T00:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.8,2.053089,6.68
2016-11-13T00:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.6,2.098682,6.83
2016-11-13T01:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.5,2.098682,6.94
2016-11-13T01:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.3,2.098682,7.14
2016-11-13T01:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.2,2.053089,7.01
2016-11-13T01:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.1,2.053089,6.97
2016-11-13T02:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.9,2.053089,6.94
2016-11-13T02:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.8,2.053089,6.98
2016-11-13T02:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,14.6,2.053089,7.17
2016-11-13T02:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.5,2.053089,7.26
2016-11-13T03:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,14.4,2.007426,7.2
2016-11-13T03:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,14.2,2.007426,7.29
2016-11-13T03:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,14.1,2.007426,7.13
2016-11-13T03:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.0,2.007426,7.29
2016-11-13T04:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.9,1.961833,7.36
2016-11-13T04:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.8,1.961833,7.3
2016-11-13T04:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.7,1.961833,7.5
2016-11-13T04:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.6,1.961833,7.46
2016-11-13T05:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.4,1.961833,7.7
2016-11-13T05:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.3,1.91624,7.48
2016-11-13T05:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.2,1.91624,7.6
2016-11-13T05:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.1,1.91624,7.59
2016-11-13T06:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.0,1.91624,7.57
2016-11-13T06:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.9,1.91624,7.41
2016-11-13T06:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,12.8,1.961833,7.82
2016-11-13T06:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.7,4.607983,7.96
2016-11-13T07:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.6,21.89953,8.03
2016-11-13T07:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.5,67.7972,8.09
2016-11-13T07:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.4,156.764,8.29
2016-11-13T07:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,12.4,266.444,8.88
2016-11-13T08:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.5,478.0481,10.41
2016-11-13T08:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.6,446.7044,10.94
2016-11-13T08:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,12.7,480.4206,11.36
2016-11-13T09:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.9,756.9931,11.84
2016-11-13T09:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.2,819.4067,12.6
2016-11-13T09:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.5,902.3967,13.26
2016-11-13T09:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,13.8,985.8431,13.48
2016-11-13T10:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,14.2,1060.53,13.91
2016-11-13T10:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.6,1132.068,14.32
2016-11-13T10:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.0,1178.513,14.72
2016-11-13T10:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.4,1226.738,14.77
2016-11-13T11:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.9,1266.841,15.15
2016-11-13T11:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.3,1303.933,15.19
2016-11-13T11:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,16.8,1354.348,15.4
2016-11-13T11:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.2,1352.614,15.55
2016-11-13T12:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.7,1362.788,15.69
2016-11-13T12:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.1,1370.681,15.68
2016-11-13T12:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.5,1367.853,15.68
2016-11-13T12:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.9,1360.097,15.49
2016-11-13T13:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.3,1162.818,15.65
2016-11-13T13:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.6,1153.009,15.35
2016-11-13T13:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.9,1283.357,15.19
2016-11-13T13:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.2,1215.605,15.04
2016-11-13T14:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.4,1158.849,14.63
2016-11-13T14:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.7,1074.217,14.4
2016-11-13T14:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.9,1012.077,14.05
2016-11-13T14:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.0,938.9872,13.71
2016-11-13T15:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.1,853.0773,13.29
2016-11-13T15:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,21.2,762.2399,12.85
2016-11-13T15:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.3,670.8549,12.44
2016-11-13T15:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.3,572.7178,11.82
2016-11-13T16:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.2,472.9382,11.24
2016-11-13T16:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,21.1,372.6567,10.65
2016-11-13T16:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.0,275.8426,10.09
2016-11-13T16:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.8,184.9597,9.51
2016-11-13T17:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.7,92.02351,8.9
2016-11-13T17:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.5,35.86047,8.21
2016-11-13T17:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.4,9.854759,7.82
2016-11-13T17:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.2,2.965511,7.32
2016-11-13T18:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.1,2.50937,6.99
2016-11-13T18:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.9,2.418044,6.82
2016-11-13T18:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.8,2.418044,6.66
2016-11-13T18:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.6,2.372381,6.48
2016-11-13T19:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.5,2.326788,6.49
2016-11-13T19:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.3,2.326788,6.35
2016-11-13T19:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.2,2.326788,6.34
2016-11-13T19:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.0,2.281195,6.52
2016-11-13T20:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.9,2.326788,6.43
2016-11-13T20:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.7,2.235532,6.4
2016-11-13T20:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.6,2.235532,6.42
2016-11-13T20:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.3,2.235532,6.44
2016-11-13T21:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.2,2.235532,6.44
2016-11-13T21:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.0,2.235532,6.49
2016-11-13T21:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.7,2.235532,6.52
2016-11-13T21:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.5,2.235532,6.38
2016-11-13T22:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.5,2.189939,6.47
2016-11-13T22:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.3,2.144346,6.71
2016-11-13T22:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.1,2.144346,6.55
2016-11-13T22:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.9,2.144346,6.65
2016-11-13T23:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.7,2.144346,6.82
2016-11-13T23:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,16.4,2.098682,6.71
2016-11-13T23:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.3,2.098682,6.64
2016-11-13T23:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.1,2.098682,6.82
2016-11-14T00:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.9,2.053089,6.74
2016-11-14T00:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.7,2.098682,6.7
2016-11-14T00:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.5,2.053089,6.91
2016-11-14T00:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.4,2.053089,6.92
2016-11-14T01:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,15.2,2.053089,7.03
2016-11-14T01:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,15.0,2.053089,6.94
2016-11-14T01:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.9,2.007426,7.34
2016-11-14T01:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.8,2.007426,7.3
2016-11-14T02:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,14.6,2.007426,7.37
2016-11-14T02:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.5,1.961833,7.22
2016-11-14T02:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.3,1.961833,7.4
2016-11-14T02:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.2,1.961833,7.38
2016-11-14T03:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,14.0,1.961833,7.59
2016-11-14T03:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.9,1.961833,7.34
2016-11-14T03:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.7,1.961833,7.41
2016-11-14T03:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.6,1.961833,7.54
2016-11-14T04:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.5,1.961833,7.62
2016-11-14T04:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.3,1.961833,7.51
2016-11-14T04:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.2,1.91624,7.63
2016-11-14T04:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.1,1.961833,7.75
2016-11-14T05:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,12.9,1.91624,7.8
2016-11-14T05:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.8,1.91624,7.91
2016-11-14T05:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.7,1.870507,7.81
2016-11-14T05:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.5,1.870507,8.13
2016-11-14T06:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,12.4,1.870507,7.97
2016-11-14T06:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,12.3,1.870507,7.99
2016-11-14T06:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.2,1.961833,8.03
2016-11-14T06:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.0,4.197365,8.2
2016-11-14T07:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.9,19.66393,8.13
2016-11-14T07:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.8,60.95368,8.26
2016-11-14T07:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,11.8,140.8412,6.36
2016-11-14T07:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,12.4,237.2448,8.8
2016-11-14T08:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,12.4,331.4582,9.28
2016-11-14T08:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.4,431.0097,9.96
2016-11-14T08:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.5,528.4626,10.72
2016-11-14T08:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.6,626.5998,11.25
2016-11-14T09:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.8,721.087,11.89
2016-11-14T09:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.0,813.3844,12.54
2016-11-14T09:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.3,897.515,12.96
2016-11-14T09:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.6,974.4826,13.8
2016-11-14T10:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.9,1048.85,14.23
2016-11-14T10:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.3,1109.895,14.66
2016-11-14T10:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.7,1167.655,15.01
2016-11-14T10:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,15.0,1217.293,15.35
2016-11-14T11:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,15.5,1258.811,15.64
