datetime,experimentid_x,ph,temperature_oc,par_umol_photons_m2_s,dissolved_oxygen_mg_l,airtemp_oc,global_light_energy_w_m2,humid_rh,wdspd_m_s
2016-11-15 05:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.2,1.870507,8.09,13.2,1,45.3,0.0
2016-11-15 05:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.1,1.824914,8.19,12.7,1,47.6,0.0
2016-11-15 05:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.0,1.870507,8.15,12.1,1,50.3,0.0
2016-11-15 06:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.9,1.824914,8.18,11.6,1,53.2,0.0
2016-11-15 06:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.8,1.824914,8.2,11.5,1,54.0,0.0
2016-11-15 06:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.7,1.870507,8.1,11.4,1,54.2,0.0
2016-11-15 06:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.6,3.786817,8.22,11.2,1,54.3,0.277777778
2016-11-15 07:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.4,17.79335,8.46,11.1,1,54.0,0.833333333
2016-11-15 07:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.3,57.25805,8.35,11.0,2,53.6,1.666666667
2016-11-15 07:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.85,11.3,129.3896,5.69,11.4,4,52.6,1.944444444
2016-11-15 07:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,11.5,219.1776,8.91,11.7,19,51.8,2.222222222
2016-11-15 08:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,11.5,311.2467,9.25,12.4,56,50.4,2.222222222
2016-11-15 08:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.5,408.1065,10.35,13.6,107,47.3,1.944444444
2016-11-15 08:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.6,507.2474,10.69,14.8,153,43.4,1.111111111
2016-11-15 08:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.7,604.4721,11.64,15.3,200,40.3,1.666666667
2016-11-15 09:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.9,698.64,12.14,16.2,245,37.2,1.388888889
2016-11-15 09:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.1,784.4587,12.92,17.2,290,34.8,0.833333333
2016-11-15 09:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.6,948.34,13.88,19.1,378,30.8,2.222222222
2016-11-15 10:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.0,1021.384,14.2,19.8,418,30.2,1.666666667
2016-11-15 10:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.3,1088.314,14.91,20.5,456,30.1,1.111111111
2016-11-15 10:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.7,1144.113,15.05,21.7,492,28.0,1.111111111
2016-11-15 15:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.7,563.6843,11.93,33.0,378,15.0,1.111111111
2016-11-15 16:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,20.7,462.8096,12.16,33.0,336,15.1,1.111111111
2016-11-15 16:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,20.7,365.3568,11.41,31.8,292,15.8,1.388888889
2016-11-15 16:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,20.7,238.294,10.69,32.0,246,16.4,1.388888889
2016-11-15 16:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.6,85.81872,9.88,32.0,200,17.2,1.388888889
2016-11-15 17:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.5,86.22934,9.19,30.7,143,18.1,1.111111111
2016-11-15 17:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.4,26.325,8.63,29.2,74,19.5,1.388888889
2016-11-15 17:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.3,7.254203,7.99,28.6,37,20.4,0.277777778
2016-11-15 17:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.1,2.691813,7.61,28.6,14,21.7,0.0
2016-11-15 18:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.0,2.418044,7.26,27.6,3,21.6,0.0
2016-11-15 18:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.8,2.372381,7.07,25.2,1,25.2,0.0
2016-11-15 18:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.7,2.418044,7.0,23.9,1,26.8,0.0
2016-11-15 18:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.5,2.326788,6.81,22.8,1,28.8,0.0
2016-11-15 19:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.4,2.326788,6.56,21.9,1,29.3,0.0
2016-11-15 19:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.2,2.281195,6.72,21.3,1,29.5,0.0
2016-11-15 19:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.0,2.281195,6.69,20.8,1,29.1,0.0
2016-11-15 19:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.8,2.235532,6.8,20.4,1,30.6,0.0
2016-11-15 20:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.6,2.235532,6.69,19.8,1,31.2,0.0
2016-11-15 20:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.5,2.235532,6.49,19.5,1,33.7,0.277777778
2016-11-15 20:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.3,2.189939,6.53,19.0,1,35.5,0.0
2016-11-15 20:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,18.1,2.189939,6.59,18.6,1,36.9,0.0
2016-11-15 21:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.8,2.189939,6.66,17.8,1,41.1,0.0
2016-11-15 21:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,17.6,2.189939,6.62,17.6,1,40.5,0.0
2016-11-15 21:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,17.5,2.144346,6.65,17.7,1,38.8,0.0
2016-11-15 22:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.3,2.144346,6.68,17.5,1,38.3,0.0
2016-11-15 22:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,17.1,2.144346,6.69,17.2,1,38.2,0.0
2016-11-15 22:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.9,2.144346,6.74,17.0,1,38.9,0.0
2016-11-15 22:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.7,2.189939,6.73,16.9,1,39.4,0.0
2016-11-15 23:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.5,2.144346,6.86,16.9,1,38.4,0.277777778
2016-11-15 23:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,16.3,2.144346,7.08,17.0,1,35.9,0.0
2016-11-15 23:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.1,2.144346,6.95,17.0,1,35.7,0.277777778
2016-11-15 23:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,16.0,2.144346,6.97,16.8,1,36.3,1.111111111
2016-11-16 00:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.8,2.144346,7.09,16.6,1,37.3,0.277777778
2016-11-16 00:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.6,2.098682,7.31,16.6,1,37.7,0.833333333
2016-11-16 00:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.4,2.098682,7.04,16.4,1,38.2,0.277777778
2016-11-16 00:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.2,2.053089,7.34,16.2,1,38.9,1.111111111
2016-11-16 01:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,14.9,2.053089,7.52,16.1,1,39.5,1.111111111
2016-11-16 01:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,14.7,2.053089,7.31,15.8,1,40.6,1.111111111
2016-11-16 01:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,14.5,2.053089,7.26,15.7,1,40.3,1.111111111
2016-11-16 01:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,14.3,2.053089,7.54,15.7,1,40.0,1.666666667
2016-11-16 02:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,14.1,2.053089,7.53,15.6,1,40.4,1.944444444
2016-11-16 02:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,13.8,2.053089,7.59,15.5,1,40.3,1.666666667
2016-11-16 02:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,13.7,2.053089,7.84,15.6,1,39.3,1.666666667
2016-11-16 02:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,13.5,2.053089,7.74,16.1,1,37.5,1.666666667
2016-11-16 03:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,13.4,2.053089,7.77,15.6,1,38.7,1.388888889
2016-11-16 03:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,13.2,2.007426,7.72,15.0,1,40.3,1.388888889
2016-11-16 03:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,13.0,2.053089,7.91,14.7,1,41.3,1.388888889
2016-11-16 03:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.9,2.007426,7.97,14.9,1,40.5,1.388888889
2016-11-16 04:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.8,2.053089,7.93,15.2,1,39.1,2.222222222
2016-11-16 04:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.7,2.053089,8.06,15.2,1,39.1,2.5
2016-11-16 04:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.6,1.961833,7.95,15.4,1,38.4,2.222222222
2016-11-16 04:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.5,2.007426,8.02,15.7,1,37.2,1.944444444
2016-11-16 05:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.4,1.961833,8.3,15.9,1,36.3,0.277777778
2016-11-16 05:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.3,1.961833,8.01,15.2,1,37.8,0.0
2016-11-16 05:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.2,1.961833,8.14,14.3,1,41.8,0.277777778
2016-11-16 05:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.1,1.961833,8.16,14.1,1,41.9,0.277777778
2016-11-16 06:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.0,1.961833,8.44,14.4,1,41.1,0.555555556
2016-11-16 06:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,11.9,1.961833,8.47,14.9,1,39.2,0.0
2016-11-16 06:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,11.8,2.007426,8.34,14.9,1,39.2,0.0
2016-11-16 06:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,11.7,3.056767,8.54,14.7,1,39.5,1.111111111
2016-11-16 07:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,11.6,12.18162,8.27,14.5,1,39.4,1.666666667
2016-11-16 07:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,11.5,48.86332,8.7,14.8,2,38.8,1.388888889
2016-11-16 07:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,11.4,87.64363,6.85,15.2,4,37.5,1.388888889
2016-11-16 07:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,12.0,106.1214,8.94,15.2,21,38.2,1.388888889
2016-11-16 08:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,11.9,107.1707,9.14,15.3,35,39.1,1.111111111
2016-11-16 08:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,11.9,266.6721,9.8,16.6,45,37.5,0.833333333
2016-11-16 08:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.9,357.2814,10.48,18.7,38,32.5,1.388888889
2016-11-16 08:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,12.0,467.6002,11.3,17.0,104,34.7,1.388888889
2016-11-16 09:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.1,475.4931,11.91,17.1,221,35.7,1.388888889
2016-11-16 09:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.3,759.548,12.63,16.7,219,36.1,1.388888889
2016-11-16 09:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.5,861.1983,13.39,17.6,312,34.5,2.222222222
2016-11-16 09:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.7,733.4056,14.05,18.9,304,31.3,1.666666667
2016-11-16 10:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.1,1130.79,14.57,20.1,323,29.7,1.666666667
2016-11-16 10:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.4,457.0611,15.26,21.4,434,27.3,1.388888889
2016-11-16 10:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.0,1263.374,15.35,24.0,445,23.3,1.944444444
2016-11-16 11:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.6,836.607,15.5,25.3,343,21.5,2.5
2016-11-16 11:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.0,1285.182,15.7,26.3,344,18.8,2.222222222
2016-11-16 12:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,15.8,1716.557,15.81,27.5,378,16.0,1.944444444
2016-11-16 12:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,16.3,1580.369,16.32,26.9,361,16.1,2.777777778
2016-11-16 13:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.3,653.2898,15.78,29.6,348,16.8,0.833333333
2016-11-16 13:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.5,730.303,15.27,29.2,372,17.5,0.833333333
2016-11-16 14:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.8,1129.604,15.41,29.4,348,17.0,0.555555556
2016-11-16 14:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.0,521.5277,14.92,29.1,346,17.7,0.277777778
2016-11-16 14:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.0,462.0341,14.34,29.8,476,16.7,0.277777778
2016-11-16 14:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.1,489.2715,14.03,30.0,255,16.1,0.555555556
2016-11-16 15:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.1,422.2499,13.72,29.3,235,15.7,0.555555556
2016-11-16 15:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.2,351.6241,13.4,28.9,238,16.6,0.555555556
2016-11-16 15:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.2,310.5624,12.91,29.2,215,16.5,1.111111111
2016-11-16 15:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.06,18.2,298.244,12.05,29.4,178,15.6,1.388888889
2016-11-16 16:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,18.3,231.2224,12.57,28.9,154,16.1,1.388888889
2016-11-16 16:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,18.3,199.9699,11.96,28.6,156,16.8,1.388888889
2016-11-16 16:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.2,100.0078,11.28,28.3,117,17.2,1.111111111
2016-11-16 16:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.2,85.04314,10.44,27.8,94,18.0,0.277777778
2016-11-16 17:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.1,34.30918,9.93,26.7,66,19.0,0.277777778
2016-11-16 17:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.0,13.64158,9.26,26.8,40,19.3,0.0
2016-11-16 17:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.9,4.699239,8.73,26.9,18,20.6,0.555555556
2016-11-16 17:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.9,2.50937,8.12,26.5,7,22.2,0.277777778
2016-11-16 18:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.8,2.418044,7.95,26.1,2,23.6,0.0
2016-11-16 18:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.7,2.372381,7.6,24.6,1,25.1,0.0
2016-11-16 18:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.6,2.372381,7.49,23.4,1,26.7,0.0
2016-11-16 18:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.5,2.326788,7.33,22.6,1,27.4,0.0
2016-11-16 19:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.5,2.326788,7.3,22.2,1,28.3,0.0
2016-11-16 19:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.4,2.326788,7.1,21.7,1,28.6,0.0
2016-11-16 19:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.3,2.281195,6.96,21.3,1,28.8,0.0
2016-11-16 19:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.2,2.281195,7.22,21.2,1,28.1,0.0
2016-11-16 20:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.0,2.235532,7.08,20.7,2,29.8,0.0
2016-11-16 20:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,16.9,2.235532,7.17,20.4,2,31.1,0.0
2016-11-16 20:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.8,2.235532,7.27,20.2,2,31.6,0.0
2016-11-16 20:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.7,2.235532,7.21,19.8,2,33.0,0.0
2016-11-16 21:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.6,2.235532,7.13,19.5,2,33.5,0.0
2016-11-16 21:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.5,2.235532,7.07,19.3,2,34.8,0.0
2016-11-16 21:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,16.4,2.235532,7.19,19.0,1,36.9,0.0
2016-11-16 21:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,16.2,2.235532,7.15,18.9,2,37.1,0.0
2016-11-16 22:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,16.1,2.235532,7.26,18.8,1,37.3,0.0
2016-11-16 22:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.9,2.235532,7.14,18.5,1,37.6,0.277777778
2016-11-16 22:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.7,2.189939,7.15,18.4,1,37.1,0.277777778
2016-11-16 22:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.5,2.189939,7.26,18.2,1,37.5,1.111111111
2016-11-16 23:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,15.4,2.189939,7.49,18.2,1,36.3,1.944444444
2016-11-16 23:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.2,2.189939,7.41,18.1,1,34.4,2.222222222
2016-11-16 23:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.0,2.189939,7.45,18.1,1,33.4,2.5
2016-11-16 23:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,14.9,2.189939,7.3,18.4,1,31.9,2.5
2016-11-17 00:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,14.7,2.189939,7.56,18.4,1,31.2,2.5
2016-11-17 00:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,14.5,2.144346,7.6,18.2,1,31.7,1.666666667
2016-11-17 00:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,14.3,2.144346,7.4,17.8,1,32.5,1.666666667
2016-11-17 00:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,14.1,2.098682,7.69,17.5,1,33.0,1.944444444
2016-11-17 01:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,14.0,2.053089,7.76,17.1,1,33.2,1.944444444
2016-11-17 01:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,13.8,2.053089,7.6,16.7,1,32.7,2.222222222
2016-11-17 01:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,13.6,2.053089,7.73,16.5,1,31.9,0.555555556
2016-11-17 01:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,13.5,2.053089,7.69,16.3,1,32.3,0.833333333
2016-11-17 02:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,13.3,2.053089,7.81,16.1,1,32.8,2.222222222
2016-11-17 02:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,13.1,2.053089,7.83,15.7,1,33.3,1.944444444
2016-11-17 02:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,13.0,2.053089,7.75,15.6,1,33.4,1.944444444
2016-11-17 02:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.8,2.007426,7.86,15.9,0,32.8,2.5
2016-11-17 03:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.7,1.961833,7.74,15.6,1,33.2,1.111111111
2016-11-17 03:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.5,1.961833,8.1,14.9,1,34.7,0.833333333
2016-11-17 03:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.4,1.91624,8.16,14.5,1,35.5,0.0
2016-11-17 03:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.2,1.961833,8.11,14.0,1,37.1,0.0
2016-11-17 04:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.1,1.961833,7.97,13.6,1,38.8,1.111111111
2016-11-17 04:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.0,1.91624,8.23,13.9,1,38.6,1.666666667
2016-11-17 04:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,11.9,1.91624,8.21,14.1,1,37.6,0.277777778
2016-11-17 04:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,11.8,1.870507,8.13,13.6,1,38.2,0.555555556
2016-11-17 05:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,11.7,1.870507,8.32,13.5,1,39.0,0.277777778
2016-11-17 05:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,11.6,1.870507,8.1,13.4,1,39.4,0.0
2016-11-17 05:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,11.5,1.870507,8.46,14.0,1,39.9,0.277777778
2016-11-17 05:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.06,11.4,1.91624,8.29,14.1,1,40.8,0.277777778
2016-11-17 06:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.06,11.3,1.91624,8.4,14.4,1,41.6,1.388888889
2016-11-17 06:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,11.2,1.91624,8.52,14.5,1,41.9,2.777777778
2016-11-17 06:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,11.1,1.961833,8.73,15.0,1,39.5,2.5
2016-11-17 06:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,11.0,3.056767,8.36,15.2,0,38.9,2.222222222
2016-11-17 07:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,10.9,14.05219,8.9,14.9,0,39.6,1.944444444
2016-11-17 07:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,10.8,44.75714,8.71,14.4,1,40.4,1.111111111
2016-11-17 07:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,10.8,99.36897,5.89,13.9,3,41.2,1.111111111
2016-11-17 07:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,10.9,178.5266,9.49,13.4,14,43.1,0.555555556
2016-11-17 08:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,10.9,269.0446,10.08,14.3,40,41.2,0.0
2016-11-17 08:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,10.9,360.2013,10.27,14.3,82,40.5,0.833333333
2016-11-17 08:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.0,457.6542,11.04,15.6,131,39.5,0.277777778
2016-11-17 16:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,20.7,358.7414,9.06,23.1,294,12.8,0.277777778
2016-11-17 16:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.4,262.1098,8.96,23.2,247,12.8,0.555555556
2016-11-17 16:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.1,172.4587,8.85,22.8,201,12.5,0.555555556
2016-11-17 17:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.7,82.71629,8.7,23.5,155,12.2,0.277777778
2016-11-17 17:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.4,31.02431,8.51,22.8,107,12.4,0.277777778
2016-11-17 17:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.1,7.80167,8.34,21.5,56,13.1,0.277777778
2016-11-17 17:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.8,2.418044,8.14,20.7,18,13.7,0.0
2016-11-17 18:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.6,2.144346,8.03,20.8,4,14.0,0.0
2016-11-17 18:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.3,2.098682,7.97,19.8,1,14.9,0.0
2016-11-17 18:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.0,2.053089,7.9,17.8,1,16.3,0.0
2016-11-17 18:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.8,2.053089,7.89,16.8,0,17.6,0.0
2016-11-17 19:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.5,2.007426,7.88,16.2,1,18.5,0.0
2016-11-17 19:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.3,2.007426,7.91,16.0,0,18.6,0.0
2016-11-17 19:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.0,1.961833,7.91,15.5,1,19.9,0.0
2016-11-17 19:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.8,1.961833,7.95,14.8,0,21.6,0.0
2016-11-17 20:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.5,1.961833,8.02,14.2,0,22.6,0.0
2016-11-17 20:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.3,1.91624,8.05,13.8,1,24.3,0.0
2016-11-17 20:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.1,1.91624,8.07,13.2,1,24.8,0.0
2016-11-17 20:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.8,1.870507,8.15,12.8,1,26.7,0.0
2016-11-17 21:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,15.6,1.870507,8.18,12.4,0,27.4,0.0
2016-11-17 21:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,15.3,1.870507,8.21,12.3,0,28.0,0.0
2016-11-17 21:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,15.1,1.870507,8.29,12.0,0,29.5,0.0
2016-11-17 21:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.9,1.824914,8.31,11.9,0,29.1,0.0
2016-11-17 22:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,14.6,1.824914,8.38,11.8,0,28.5,0.0
