,ph,temperature,datetime,do_linreg,dvd_dev_id,rounded_datetime,airtemp,humid,precipitation (mm),surface_pressure (hPa),windspeed_10m (km/h),light,Depth,temperature^2,airtemp^2,temp*airtemp,depth*temp,do_knn,do
28,8.532383745286966,33.743205689961485,2023-06-08 14:56:49.342887,8.75,2,2023-06-08 15:00:00,29.2,90,0.0,999.8,4.6,222.0,1.2192,1138.6039302350491,852.64,985.3016061468753,41.13971637720105,6.533958333291667,7.126133333299999
29,8.532383745286966,33.64943442788382,2023-06-08 15:13:15.142227,8.742,2,2023-06-08 15:00:00,29.2,90,0.0,999.8,4.6,222.0,1.2192,1132.2844373164528,852.64,982.5634852942075,41.025390454475954,6.533958333291667,7.126133333299999
30,8.532383745286966,33.64943442788382,2023-06-08 15:29:39.054629,8.742,2,2023-06-08 15:00:00,29.2,90,0.0,999.8,4.6,222.0,1.2192,1132.2844373164528,852.64,982.5634852942075,41.025390454475954,6.533958333291667,7.126133333299999
31,8.49216589861751,33.64943442788382,2023-06-08 15:46:04.056990,8.754,2,2023-06-08 16:00:00,29.3,90,0.0,998.7,5.4,185.0,1.2192,1132.2844373164528,858.49,985.9284287369959,41.025390454475954,6.569583333291668,6.9163333333
32,8.49216589861751,33.55578675097905,2023-06-08 16:02:29.036087,8.746,2,2023-06-08 16:00:00,29.3,90,0.0,998.7,5.4,185.0,1.2192,1125.9908244771814,858.49,983.1845518036863,40.91121520679366,6.569583333291668,6.9163333333
33,8.451948051948047,33.55578675097905,2023-06-08 16:18:54.115633,8.757,2,2023-06-08 16:00:00,29.3,90,0.0,998.7,5.4,185.0,1.2192,1125.9908244771814,858.49,983.1845518036863,40.91121520679366,6.569583333291668,6.9163333333
34,8.451948051948047,33.55578675097905,2023-06-08 16:35:19.109503,8.757,2,2023-06-08 17:00:00,29.2,91,0.0,998.2,3.8,123.0,1.2192,1125.9908244771814,852.64,979.8289731285884,40.91121520679366,6.483541666625,7.332333333299999
35,8.411730205278591,33.55578675097905,2023-06-08 16:51:44.100780,8.769,2,2023-06-08 17:00:00,29.2,91,0.0,998.2,3.8,123.0,1.2192,1125.9908244771814,852.64,979.8289731285884,40.91121520679366,6.483541666625,7.332333333299999
36,8.411730205278591,33.55578675097905,2023-06-08 17:08:09.337317,8.769,2,2023-06-08 17:00:00,29.2,91,0.0,998.2,3.8,123.0,1.2192,1125.9908244771814,852.64,979.8289731285884,40.91121520679366,6.483541666625,7.332333333299999
37,8.37151235860913,33.55578675097905,2023-06-08 17:24:34.359776,8.781,2,2023-06-08 17:00:00,29.2,91,0.0,998.2,3.8,123.0,1.2192,1125.9908244771814,852.64,979.8289731285884,40.91121520679366,6.483541666625,7.332333333299999
38,8.411730205278591,33.55578675097905,2023-06-08 17:40:59.366935,8.769,2,2023-06-08 18:00:00,30.2,93,0.0,997.7,2.8,71.0,1.2192,1125.9908244771814,912.04,1013.3847598795674,40.91121520679366,6.2049305555,7.654333333299999
39,8.411730205278591,33.55578675097905,2023-06-08 17:57:24.514334,8.769,2,2023-06-08 18:00:00,30.2,93,0.0,997.7,2.8,71.0,1.2192,1125.9908244771814,912.04,1013.3847598795674,40.91121520679366,6.2049305555,7.654333333299999
40,8.37151235860913,33.462261711075485,2023-06-08 18:13:49.484280,8.773,2,2023-06-08 18:00:00,30.2,93,0.0,997.7,2.8,71.0,1.2192,1119.7229588205084,912.04,1010.5603036744797,40.79718947814323,6.2049305555,7.654333333299999
41,8.37151235860913,33.462261711075485,2023-06-08 18:30:15.472338,8.773,2,2023-06-08 19:00:00,29.6,95,0.0,998.5,3.1,11.0,1.2192,1119.7229588205084,876.1600000000001,990.4829466478344,40.79718947814323,10.217916666666666,9.2863333333
42,8.37151235860913,33.462261711075485,2023-06-08 18:46:39.692296,8.773,2,2023-06-08 19:00:00,29.6,95,0.0,998.5,3.1,11.0,1.2192,1119.7229588205084,876.1600000000001,990.4829466478344,40.79718947814323,10.217916666666666,9.2863333333
43,8.37151235860913,33.462261711075485,2023-06-08 19:03:04.329431,8.773,2,2023-06-08 19:00:00,29.6,95,0.0,998.5,3.1,11.0,1.2192,1119.7229588205084,876.1600000000001,990.4829466478344,40.79718947814323,10.217916666666666,9.2863333333
44,8.37151235860913,33.462261711075485,2023-06-08 19:19:29.604020,8.773,2,2023-06-08 19:00:00,29.6,95,0.0,998.5,3.1,11.0,1.2192,1119.7229588205084,876.1600000000001,990.4829466478344,40.79718947814323,10.217916666666666,9.2863333333
45,8.29107666527021,33.36885836531229,2023-06-08 20:41:54.298621,8.788,2,2023-06-08 21:00:00,29.0,97,0.0,999.6,4.3,0.0,1.2192,1113.4807086042722,841.0,967.6968925940564,40.683312118988745,8.805833333333334,9.639
46,8.250858818600754,33.27557577607911,2023-06-08 20:58:19.313221,8.792,2,2023-06-08 21:00:00,29.0,97,0.0,999.6,4.3,0.0,1.2192,1107.2639432295828,841.0,964.9916975062941,40.56958198619565,8.805833333333334,9.639
47,8.250858818600754,33.27557577607911,2023-06-08 21:14:44.263183,8.792,2,2023-06-08 21:00:00,29.0,97,0.0,999.6,4.3,0.0,1.2192,1107.2639432295828,841.0,964.9916975062941,40.56958198619565,8.805833333333334,9.639
48,8.210640971931292,33.27557577607911,2023-06-08 21:31:09.184614,8.804,2,2023-06-08 22:00:00,28.8,97,0.0,1000.0,4.8,0.0,1.2192,1107.2639432295828,829.44,958.3365823510784,40.56958198619565,9.0325,9.639
49,8.170423125261836,33.27557577607911,2023-06-08 21:47:34.226828,8.816,2,2023-06-08 22:00:00,28.8,97,0.0,1000.0,4.8,0.0,1.2192,1107.2639432295828,829.44,958.3365823510784,40.56958198619565,9.0325,9.639
50,8.210640971931292,33.27557577607911,2023-06-08 22:03:59.243611,8.804,2,2023-06-08 22:00:00,28.8,97,0.0,1000.0,4.8,0.0,1.2192,1107.2639432295828,829.44,958.3365823510784,40.56958198619565,9.0325,9.639
51,8.170423125261836,33.27557577607911,2023-06-08 22:20:24.145433,8.816,2,2023-06-08 22:00:00,28.8,97,0.0,1000.0,4.8,0.0,1.2192,1107.2639432295828,829.44,958.3365823510784,40.56958198619565,9.0325,9.639
52,8.130205278592374,33.27557577607911,2023-06-08 22:36:49.145876,8.828,2,2023-06-08 23:00:00,28.7,97,0.0,999.6,4.6,0.0,1.2192,1107.2639432295828,823.6899999999999,955.0090247734704,40.56958198619565,8.805833333333334,9.639
53,8.130205278592374,33.27557577607911,2023-06-08 22:53:14.087011,8.828,2,2023-06-08 23:00:00,28.7,97,0.0,999.6,4.6,0.0,1.2192,1107.2639432295828,823.6899999999999,955.0090247734704,40.56958198619565,8.805833333333334,9.639
54,8.089987431922914,33.18241301095759,2023-06-08 23:09:39.089941,8.831,2,2023-06-08 23:00:00,28.7,97,0.0,999.6,4.6,0.0,1.2192,1101.0725332297675,823.6899999999999,952.3352534144827,40.45599794295949,8.805833333333334,9.639
55,8.049769585253456,33.18241301095759,2023-06-08 23:26:03.845967,8.843,2,2023-06-08 23:00:00,28.7,97,0.0,999.6,4.6,0.0,1.2192,1101.0725332297675,823.6899999999999,952.3352534144827,40.45599794295949,8.805833333333334,9.639
56,8.009551738583996,33.18241301095759,2023-06-08 23:42:28.680838,8.855,2,2023-06-09 00:00:00,28.0,96,0.0,999.9,3.1,0.0,1.2192,1101.0725332297675,784.0,929.1075643068125,40.45599794295949,8.805833333333334,9.639
57,8.009551738583996,33.089369142662065,2023-06-08 23:58:53.668070,8.847,2,2023-06-09 00:00:00,28.0,96,0.0,999.9,3.1,0.0,1.2192,1094.9063502593565,784.0,926.5023359945378,40.34255885873359,8.805833333333334,9.639
58,7.9693338919145384,33.089369142662065,2023-06-09 00:15:19.720920,8.859,2,2023-06-09 00:00:00,28.0,96,0.0,999.9,3.1,0.0,1.2192,1094.9063502593565,784.0,926.5023359945378,40.34255885873359,8.805833333333334,9.639
59,8.009551738583996,33.089369142662065,2023-06-09 00:31:43.686416,8.847,2,2023-06-09 01:00:00,27.9,97,0.0,999.7,3.4,0.0,1.2192,1094.9063502593565,778.41,923.1933990802715,40.34255885873359,8.805833333333334,9.639
60,7.9693338919145384,33.089369142662065,2023-06-09 00:48:08.585122,8.859,2,2023-06-09 01:00:00,27.9,97,0.0,999.7,3.4,0.0,1.2192,1094.9063502593565,778.41,923.1933990802715,40.34255885873359,8.805833333333334,9.639
61,8.009551738583996,33.089369142662065,2023-06-09 01:04:33.909619,8.847,2,2023-06-09 01:00:00,27.9,97,0.0,999.7,3.4,0.0,1.2192,1094.9063502593565,778.41,923.1933990802715,40.34255885873359,8.805833333333334,9.639
62,7.9693338919145384,33.089369142662065,2023-06-09 01:20:59.193575,8.859,2,2023-06-09 01:00:00,27.9,97,0.0,999.7,3.4,0.0,1.2192,1094.9063502593565,778.41,923.1933990802715,40.34255885873359,8.805833333333334,9.639
63,7.9693338919145384,33.089369142662065,2023-06-09 01:37:27.410461,8.859,2,2023-06-09 02:00:00,27.8,97,0.0,999.3,4.1,0.0,1.2192,1094.9063502593565,772.84,919.8844621660054,40.34255885873359,8.805833333333334,9.639
64,7.9693338919145384,33.089369142662065,2023-06-09 01:54:00.866271,8.859,2,2023-06-09 02:00:00,27.8,97,0.0,999.3,4.1,0.0,1.2192,1094.9063502593565,772.84,919.8844621660054,40.34255885873359,8.805833333333334,9.639
65,8.009551738583996,33.089369142662065,2023-06-09 02:10:49.608589,8.847,2,2023-06-09 02:00:00,27.8,97,0.0,999.3,4.1,0.0,1.2192,1094.9063502593565,772.84,919.8844621660054,40.34255885873359,8.805833333333334,9.639
66,8.009551738583996,33.089369142662065,2023-06-09 02:26:41.509684,8.847,2,2023-06-09 02:00:00,27.8,97,0.0,999.3,4.1,0.0,1.2192,1094.9063502593565,772.84,919.8844621660054,40.34255885873359,8.805833333333334,9.639
67,8.049769585253456,33.089369142662065,2023-06-09 02:43:06.588223,8.835,2,2023-06-09 03:00:00,27.7,97,0.0,999.2,4.0,0.0,1.2192,1094.9063502593565,767.29,916.5755252517391,40.34255885873359,8.805833333333334,9.405
68,8.089987431922914,33.089369142662065,2023-06-09 02:59:32.132747,8.824,2,2023-06-09 03:00:00,27.7,97,0.0,999.2,4.0,0.0,1.2192,1094.9063502593565,767.29,916.5755252517391,40.34255885873359,8.805833333333334,9.405
69,8.089987431922914,33.089369142662065,2023-06-09 03:15:57.543211,8.824,2,2023-06-09 03:00:00,27.7,97,0.0,999.2,4.0,0.0,1.2192,1094.9063502593565,767.29,916.5755252517391,40.34255885873359,8.805833333333334,9.405
70,8.009551738583996,33.089369142662065,2023-06-09 03:32:23.361310,8.847,2,2023-06-09 04:00:00,27.7,98,0.0,998.8,3.0,0.0,1.2192,1094.9063502593565,767.29,916.5755252517391,40.34255885873359,8.805833333333334,9.405
71,7.929116045245078,33.089369142662065,2023-06-09 03:48:48.629247,8.87,2,2023-06-09 04:00:00,27.7,98,0.0,998.8,3.0,0.0,1.2192,1094.9063502593565,767.29,916.5755252517391,40.34255885873359,8.805833333333334,9.405
72,7.929116045245078,33.18241301095759,2023-06-09 04:05:17.272774,8.878,2,2023-06-09 04:00:00,27.7,98,0.0,998.8,3.0,0.0,1.2192,1101.0725332297675,767.29,919.1528404035251,40.45599794295949,8.805833333333334,9.405
73,8.188898198575616,32.218867173558806,2023-06-09 04:21:43.175219,8.721,2,2023-06-09 04:00:00,27.7,98,0.0,998.8,3.0,0.0,1.2192,1038.0554019474253,767.29,892.4626207075789,39.2812428580029,8.805833333333334,9.405
74,8.349769585253457,32.310835983941274,2023-06-09 04:38:10.620980,8.682,2,2023-06-09 05:00:00,27.5,97,0.9,998.7,3.7,0.0,1.2192,1043.9901219811543,756.25,888.5479895583851,39.3933712316212,8.805833333333334,9.405
75,8.389987431922915,32.310835983941274,2023-06-09 04:54:38.765224,8.67,2,2023-06-09 05:00:00,27.5,97,0.9,998.7,3.7,0.0,1.2192,1043.9901219811543,756.25,888.5479895583851,39.3933712316212,8.805833333333334,9.405
76,8.510640971931293,32.40291520035589,2023-06-09 05:11:05.339105,8.643,2,2023-06-09 05:00:00,27.5,97,0.9,998.7,3.7,0.0,1.2192,1049.9489134814548,756.25,891.080168009787,39.505634212273904,8.805833333333334,9.405
77,8.631294511939673,32.40291520035589,2023-06-09 05:27:31.863703,8.608,2,2023-06-09 05:00:00,27.5,97,0.9,998.7,3.7,0.0,1.2192,1049.9489134814548,756.25,891.080168009787,39.505634212273904,8.805833333333334,9.405
78,8.711730205278592,32.40291520035589,2023-06-09 05:43:57.543659,8.584,2,2023-06-09 06:00:00,28.1,98,0.1,999.0,0.4,8.0,1.2192,1049.9489134814548,789.6100000000001,910.5219171300006,39.505634212273904,10.067499999999997,10.83
79,8.832383745286966,32.310835983941274,2023-06-09 06:00:23.106316,8.541,2,2023-06-09 06:00:00,28.1,98,0.1,999.0,0.4,8.0,1.2192,1043.9901219811543,789.6100000000001,907.9344911487499,39.3933712316212,10.067499999999997,10.83
80,8.79216589861751,32.40291520035589,2023-06-09 06:16:49.141537,8.561,2,2023-06-09 06:00:00,28.1,98,0.1,999.0,0.4,8.0,1.2192,1049.9489134814548,789.6100000000001,910.5219171300006,39.505634212273904,10.067499999999997,10.83
81,8.550858818600755,32.40291520035589,2023-06-09 06:33:15.126794,8.631,2,2023-06-09 07:00:00,28.1,97,0.9,999.9,3.3,44.0,1.2192,1049.9489134814548,789.6100000000001,910.5219171300006,39.505634212273904,10.029166666666665,10.167
82,8.389987431922915,32.49510570451872,2023-06-09 06:49:41.427834,8.686,2,2023-06-09 07:00:00,28.1,97,0.9,999.9,3.3,44.0,1.2192,1055.931894747845,789.6100000000001,913.1124702969761,39.61803287494923,10.029166666666665,10.167
83,8.510640971931293,32.49510570451872,2023-06-09 07:06:09.602351,8.651,2,2023-06-09 07:00:00,28.1,97,0.9,999.9,3.3,44.0,1.2192,1055.931894747845,789.6100000000001,913.1124702969761,39.61803287494923,10.029166666666665,10.167
84,8.470423125261837,32.77235383011862,2023-06-09 07:22:37.926049,8.686,2,2023-06-09 07:00:00,28.1,97,0.9,999.9,3.3,44.0,1.2192,1074.0271755664905,789.6100000000001,920.9031426263332,39.956053789680624,10.029166666666665,10.167
85,8.67151235860913,32.95775872727597,2023-06-09 07:39:06.006031,8.643,2,2023-06-09 08:00:00,28.1,96,1.4,1000.2,3.2,62.0,1.2192,1086.2138603253356,789.6100000000001,926.1130202364549,40.18209944029487,6.3503472221666675,7.643000000000001
86,8.79216589861751,33.14363033627268,2023-06-09 07:55:34.198041,8.623,2,2023-06-09 08:00:00,28.1,96,1.4,1000.2,3.2,62.0,1.2192,1098.5002318674947,789.6100000000001,931.3360124492623,40.408714105983655,6.3503472221666675,7.643000000000001
87,8.832383745286966,33.05063573585181,2023-06-09 08:12:02.152592,8.604,2,2023-06-09 08:00:00,28.1,96,1.4,1000.2,3.2,62.0,1.2192,1092.344522543965,789.6100000000001,928.722864177436,40.295335089150534,6.3503472221666675,7.643000000000001
88,8.751948051948048,33.05063573585181,2023-06-09 08:28:29.285451,8.627,2,2023-06-09 08:00:00,28.1,96,1.4,1000.2,3.2,62.0,1.2192,1092.344522543965,789.6100000000001,928.722864177436,40.295335089150534,6.3503472221666675,7.643000000000001
89,8.79216589861751,33.05063573585181,2023-06-09 08:44:56.526651,8.615,2,2023-06-09 09:00:00,28.0,96,1.0,1000.5,4.8,90.0,1.2192,1092.344522543965,784.0,925.4178006038508,40.295335089150534,6.8320138888472215,7.315333333299999
90,9.194344365312105,33.05063573585181,2023-06-09 09:01:23.581643,8.498,2,2023-06-09 09:00:00,28.0,96,1.0,1000.5,4.8,90.0,1.2192,1092.344522543965,784.0,925.4178006038508,40.295335089150534,6.8320138888472215,7.315333333299999
91,9.274780058651023,32.95775872727597,2023-06-09 09:17:48.905664,8.467,2,2023-06-09 09:00:00,28.0,96,1.0,1000.5,4.8,90.0,1.2192,1086.2138603253356,784.0,922.8172443637272,40.18209944029487,6.8320138888472215,7.315333333299999
92,9.234562211981567,32.95775872727597,2023-06-09 09:34:13.882619,8.479,2,2023-06-09 10:00:00,27.9,96,1.3,1000.6,2.5,110.0,1.2192,1086.2138603253356,778.41,919.5214684909996,40.18209944029487,6.434791666638888,7.332333333299999
93,9.234562211981567,32.77235383011862,2023-06-09 09:50:38.583036,8.463,2,2023-06-09 10:00:00,27.9,96,1.3,1000.6,2.5,110.0,1.2192,1074.0271755664905,778.41,914.3486718603094,39.956053789680624,6.434791666638888,7.332333333299999
94,9.194344365312105,32.67982412605363,2023-06-09 10:07:01.349963,8.467,2,2023-06-09 10:00:00,27.9,96,1.3,1000.6,2.5,110.0,1.2192,1067.970904909797,778.41,911.7670931168963,39.84324157448459,6.434791666638888,7.332333333299999
95,9.113908671973187,32.58740838275526,2023-06-09 10:23:24.981244,8.482,2,2023-06-09 10:00:00,27.9,96,1.3,1000.6,2.5,110.0,1.2192,1061.9391851044675,778.41,909.1886938788716,39.730568300255214,6.434791666638888,7.332333333299999
96,8.993255131964808,32.40291520035589,2023-06-09 11:12:43.583258,8.502,2,2023-06-09 11:00:00,28.5,93,0.1,1000.0,4.1,171.0,1.2192,1049.9489134814548,812.25,923.4830832101429,39.505634212273904,6.5252083332916655,7.2753333333
97,8.953037285295347,32.310835983941274,2023-06-09 11:29:06.298184,8.506,2,2023-06-09 11:00:00,28.5,93,0.1,1000.0,4.1,171.0,1.2192,1043.9901219811543,812.25,920.8588255423263,39.3933712316212,6.5252083332916655,7.2753333333
98,8.912819438625888,32.310835983941274,2023-06-09 11:45:29.540217,8.518,2,2023-06-09 12:00:00,30.0,86,0.4,999.5,5.4,259.0,1.2192,1043.9901219811543,900.0,969.3250795182382,39.3933712316212,6.543333333291667,7.090283333299999
99,8.953037285295347,32.310835983941274,2023-06-09 12:01:56.101045,8.506,2,2023-06-09 12:00:00,30.0,86,0.4,999.5,5.4,259.0,1.2192,1043.9901219811543,900.0,969.3250795182382,39.3933712316212,6.543333333291667,7.090283333299999
100,8.912819438625888,32.310835983941274,2023-06-09 12:18:15.116848,8.518,2,2023-06-09 12:00:00,30.0,86,0.4,999.5,5.4,259.0,1.2192,1043.9901219811543,900.0,969.3250795182382,39.3933712316212,6.543333333291667,7.090283333299999
101,8.872601591956428,32.310835983941274,2023-06-09 12:34:39.996385,8.53,2,2023-06-09 13:00:00,30.1,85,0.1,999.1,5.8,250.0,1.2192,1043.9901219811543,906.0100000000001,972.5561631166324,39.3933712316212,6.680694444416667,6.883949999999999
102,8.872601591956428,32.218867173558806,2023-06-09 12:51:03.346756,8.522,2,2023-06-09 13:00:00,30.1,85,0.1,999.1,5.8,250.0,1.2192,1038.0554019474253,906.0100000000001,969.7879019241201,39.2812428580029,6.680694444416667,6.883949999999999
103,8.872601591956428,32.218867173558806,2023-06-09 13:07:25.319792,8.522,2,2023-06-09 13:00:00,30.1,85,0.1,999.1,5.8,250.0,1.2192,1038.0554019474253,906.0100000000001,969.7879019241201,39.2812428580029,6.680694444416667,6.883949999999999
104,8.832383745286966,32.12700789204939,2023-06-09 13:23:47.724284,8.526,2,2023-06-09 13:00:00,30.1,85,0.1,999.1,5.8,250.0,1.2192,1032.144636095804,906.0100000000001,967.0229375506867,39.16924802198662,6.680694444416667,6.883949999999999
105,8.832383745286966,32.12700789204939,2023-06-09 13:40:10.889075,8.526,2,2023-06-09 14:00:00,30.1,85,0.0,998.7,6.6,201.0,1.2192,1032.144636095804,906.0100000000001,967.0229375506867,39.16924802198662,6.686388888875,6.662999999999999
106,8.79216589861751,32.12700789204939,2023-06-09 13:56:33.963074,8.537,2,2023-06-09 14:00:00,30.1,85,0.0,998.7,6.6,201.0,1.2192,1032.144636095804,906.0100000000001,967.0229375506867,39.16924802198662,6.686388888875,6.662999999999999
107,8.79216589861751,32.03525726675849,2023-06-09 14:12:57.164971,8.53,2,2023-06-09 14:00:00,30.1,85,0.0,998.7,6.6,201.0,1.2192,1026.2577081474028,906.0100000000001,964.2612437294307,39.057385659631954,6.686388888875,6.662999999999999
108,8.79216589861751,32.03525726675849,2023-06-09 14:29:18.919049,8.53,2,2023-06-09 14:00:00,30.1,85,0.0,998.7,6.6,201.0,1.2192,1026.2577081474028,906.0100000000001,964.2612437294307,39.057385659631954,6.686388888875,6.662999999999999
109,8.79216589861751,31.9436144294844,2023-06-09 14:45:41.784743,8.522,2,2023-06-09 15:00:00,29.4,89,0.0,997.9,6.5,116.0,1.2192,1020.3945028195639,864.3599999999999,939.1422642268412,38.945654712427384,6.385138888875001,7.141
110,8.751948051948048,31.9436144294844,2023-06-09 15:02:04.944265,8.534,2,2023-06-09 15:00:00,29.4,89,0.0,997.9,6.5,116.0,1.2192,1020.3945028195639,864.3599999999999,939.1422642268412,38.945654712427384,6.385138888875001,7.141
111,8.751948051948048,31.9436144294844,2023-06-09 15:18:27.986984,8.534,2,2023-06-09 15:00:00,29.4,89,0.0,997.9,6.5,116.0,1.2192,1020.3945028195639,864.3599999999999,939.1422642268412,38.945654712427384,6.385138888875001,7.141
112,8.751948051948048,31.852078516427355,2023-06-09 15:34:50.852493,8.526,2,2023-06-09 16:00:00,29.5,89,0.0,997.3,4.9,144.0,1.2192,1014.554905816653,870.25,939.636316234607,38.834054127228235,6.550208333291667,6.900333333299999
113,8.711730205278592,31.852078516427355,2023-06-09 15:51:14.261971,8.538,2,2023-06-09 16:00:00,29.5,89,0.0,997.3,4.9,144.0,1.2192,1014.554905816653,870.25,939.636316234607,38.834054127228235,6.550208333291667,6.900333333299999
114,8.751948051948048,31.852078516427355,2023-06-09 16:07:37.520744,8.526,2,2023-06-09 16:00:00,29.5,89,0.0,997.3,4.9,144.0,1.2192,1014.554905816653,870.25,939.636316234607,38.834054127228235,6.550208333291667,6.900333333299999
115,8.67151235860913,31.760648668138742,2023-06-09 16:24:00.602679,8.542,2,2023-06-09 16:00:00,29.5,89,0.0,997.3,4.9,144.0,1.2192,1008.7388038209433,870.25,936.9391357100928,38.722582856194755,6.550208333291667,6.900333333299999
116,8.711730205278592,31.760648668138742,2023-06-09 16:40:23.324681,8.53,2,2023-06-09 17:00:00,29.5,87,0.0,996.9,7.2,136.0,1.2192,1008.7388038209433,870.25,936.9391357100928,38.722582856194755,6.355,6.404999999999999
117,8.67151235860913,31.760648668138742,2023-06-09 16:56:46.135019,8.542,2,2023-06-09 17:00:00,29.5,87,0.0,996.9,7.2,136.0,1.2192,1008.7388038209433,870.25,936.9391357100928,38.722582856194755,6.355,6.404999999999999
118,8.631294511939673,31.669324029471,2023-06-09 18:02:36.029350,8.546,2,2023-06-09 18:00:00,29.2,90,0.0,997.5,4.7,56.0,1.2192,1002.9460844836293,852.64,924.7442616605532,38.611239856731046,8.507499999999999,8.983
119,8.631294511939673,31.578103749527717,2023-06-09 18:18:58.507605,8.913,2,2023-06-09 18:00:00,29.2,90,0.0,997.5,4.7,56.0,1.2192,997.1766364159364,852.64,922.0806294862093,38.500024091424194,8.507499999999999,8.983
120,8.631294511939673,31.578103749527717,2023-06-09 18:35:21.477664,8.913,2,2023-06-09 19:00:00,28.6,92,0.0,998.5,3.9,10.0,1.2192,997.1766364159364,817.96,903.1337672364928,38.500024091424194,10.209583333333333,9.2863333333
121,8.631294511939673,31.578103749527717,2023-06-09 18:51:44.388575,8.538,2,2023-06-09 19:00:00,28.6,92,0.0,998.5,3.9,10.0,1.2192,997.1766364159364,817.96,903.1337672364928,38.500024091424194,10.209583333333333,9.2863333333
122,8.591076665270212,31.578103749527717,2023-06-09 19:08:07.642989,8.55,2,2023-06-09 19:00:00,28.6,92,0.0,998.5,3.9,10.0,1.2192,997.1766364159364,817.96,903.1337672364928,38.500024091424194,10.209583333333333,9.2863333333
123,8.550858818600755,31.578103749527717,2023-06-09 19:24:31.002939,8.561,2,2023-06-09 19:00:00,28.6,92,0.0,998.5,3.9,10.0,1.2192,997.1766364159364,817.96,903.1337672364928,38.500024091424194,10.209583333333333,9.2863333333
124,8.550858818600755,31.578103749527717,2023-06-09 19:41:00.324507,8.561,2,2023-06-09 20:00:00,28.2,94,0.0,999.0,4.9,0.0,1.2192,997.1766364159364,795.24,890.5025257366816,38.500024091424194,9.0325,9.639
125,8.550858818600755,31.48698698161479,2023-06-09 19:57:16.581509,8.554,2,2023-06-09 20:00:00,28.2,94,0.0,999.0,4.9,0.0,1.2192,991.4303491803794,795.24,887.9330328815371,38.38893452798475,9.0325,9.639
126,8.510640971931293,31.48698698161479,2023-06-09 20:13:39.857196,8.566,2,2023-06-09 20:00:00,28.2,94,0.0,999.0,4.9,0.0,1.2192,991.4303491803794,795.24,887.9330328815371,38.38893452798475,9.0325,9.639
127,8.470423125261837,31.48698698161479,2023-06-09 20:30:03.657450,8.577,2,2023-06-09 21:00:00,28.1,94,0.0,999.3,5.2,0.0,1.2192,991.4303491803794,789.6100000000001,884.7843341833757,38.38893452798475,9.0325,9.639
128,8.470423125261837,31.48698698161479,2023-06-09 20:46:27.360307,8.577,2,2023-06-09 21:00:00,28.1,94,0.0,999.3,5.2,0.0,1.2192,991.4303491803794,789.6100000000001,884.7843341833757,38.38893452798475,9.0325,9.639
129,8.430205278592375,31.39597288319152,2023-06-09 21:02:50.376903,8.581,2,2023-06-09 21:00:00,28.1,94,0.0,999.3,5.2,0.0,1.2192,985.7071132820971,789.6100000000001,882.2268380176818,38.277970139187104,9.0325,9.639
130,8.430205278592375,31.39597288319152,2023-06-09 21:19:13.535596,8.581,2,2023-06-09 21:00:00,28.1,94,0.0,999.3,5.2,0.0,1.2192,985.7071132820971,789.6100000000001,882.2268380176818,38.277970139187104,9.0325,9.639
131,8.510640971931293,31.30506061582213,2023-06-09 21:35:37.159866,8.55,2,2023-06-09 22:00:00,27.8,94,0.0,999.7,6.4,0.0,1.2192,980.0068201602977,772.84,870.2806851198552,38.16712990281034,9.370000000000001,9.639
132,8.470423125261837,31.30506061582213,2023-06-09 21:52:00.760774,8.562,2,2023-06-09 22:00:00,27.8,94,0.0,999.7,6.4,0.0,1.2192,980.0068201602977,772.84,870.2806851198552,38.16712990281034,9.370000000000001,9.639
133,8.430205278592375,31.30506061582213,2023-06-09 22:08:24.921938,8.574,2,2023-06-09 22:00:00,27.8,94,0.0,999.7,6.4,0.0,1.2192,980.0068201602977,772.84,870.2806851198552,38.16712990281034,9.370000000000001,9.639
134,8.389987431922915,31.30506061582213,2023-06-09 22:24:48.295444,8.585,2,2023-06-09 22:00:00,27.8,94,0.0,999.7,6.4,0.0,1.2192,980.0068201602977,772.84,870.2806851198552,38.16712990281034,9.370000000000001,9.639
135,8.349769585253457,31.30506061582213,2023-06-09 22:41:12.125488,8.597,2,2023-06-09 23:00:00,27.6,93,0.0,999.7,6.6,0.0,1.2192,980.0068201602977,761.7600000000001,864.0196729966908,38.16712990281034,11.106666666666667,9.495000000000001
136,8.269333891914538,31.30506061582213,2023-06-09 22:57:35.254285,8.621,2,2023-06-09 23:00:00,27.6,93,0.0,999.7,6.6,0.0,1.2192,980.0068201602977,761.7600000000001,864.0196729966908,38.16712990281034,11.106666666666667,9.495000000000001
137,8.309551738583997,31.30506061582213,2023-06-09 23:14:16.633777,8.609,2,2023-06-09 23:00:00,27.6,93,0.0,999.7,6.6,0.0,1.2192,980.0068201602977,761.7600000000001,864.0196729966908,38.16712990281034,11.106666666666667,9.495000000000001
138,8.229116045245078,31.214249345128398,2023-06-09 23:30:21.940889,8.625,2,2023-06-10 00:00:00,26.2,92,0.0,999.3,4.5,0.0,1.2192,974.3293621798485,686.4399999999999,817.813332842364,38.05641280158054,8.805833333333334,9.405
139,8.188898198575616,31.214249345128398,2023-06-09 23:46:45.162899,8.636,2,2023-06-10 00:00:00,26.2,92,0.0,999.3,4.5,0.0,1.2192,974.3293621798485,686.4399999999999,817.813332842364,38.05641280158054,8.805833333333334,9.405
