id,dvd_status,dvd_haulage,dvd_lat,dvd_ph,dvd_tds,dvd_temp,dvd_ammonia,dvd_long,dvd_mileage,dvd_speed,dvd_meter_reading,dvd_bearing,dvd_bettery,dvd_created_at,dvd_updated_at,dvd_do,dvd_alkalinity,dvd_hardness,company_id,dvd_dev_id,dvd_dvg_id
1048,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:22.000000","2023-06-21 11:56:22.724891",8.619,99.99,153.94,1,2,1
1049,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:22.000000","2023-06-21 11:56:22.760430",8.619,99.99,153.94,1,2,1
1050,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:22.000000","2023-06-21 11:56:22.794962",8.619,99.99,153.94,1,2,1
1051,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:22.000000","2023-06-21 11:56:22.822972",8.619,99.99,153.94,1,2,1
1052,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:22.000000","2023-06-21 11:56:22.856502",8.619,99.99,153.94,1,2,1
1053,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:22.000000","2023-06-21 11:56:22.890509",8.619,99.99,153.94,1,2,1
1054,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:22.000000","2023-06-21 11:56:22.916066",8.619,99.99,153.94,1,2,1
1055,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:22.000000","2023-06-21 11:56:22.944604",8.619,99.99,153.94,1,2,1
1056,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:22.000000","2023-06-21 11:56:22.973609",8.619,99.99,153.94,1,2,1
1057,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.001518",8.619,99.99,153.94,1,2,1
1058,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.029508",8.619,99.99,153.94,1,2,1
1059,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.058608",8.619,99.99,153.94,1,2,1
1060,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.096701",8.619,99.99,153.94,1,2,1
1061,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.132685",8.619,99.99,153.94,1,2,1
1062,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.176236",8.619,99.99,153.94,1,2,1
1063,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.211968",8.619,99.99,153.94,1,2,1
1064,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.243569",8.619,99.99,153.94,1,2,1
1065,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.272557",8.619,99.99,153.94,1,2,1
1066,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.303668",8.619,99.99,153.94,1,2,1
1067,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.344211",8.619,99.99,153.94,1,2,1
1068,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.378222",8.619,99.99,153.94,1,2,1
1069,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.410753",8.619,99.99,153.94,1,2,1
1070,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.441978",8.619,99.99,153.94,1,2,1
1071,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.469967",8.619,99.99,153.94,1,2,1
1072,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.497991",8.619,99.99,153.94,1,2,1
1073,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.527974",8.619,99.99,153.94,1,2,1
1074,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.556527",8.619,99.99,153.94,1,2,1
1075,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.585528",8.619,99.99,153.94,1,2,1
1076,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.613070",8.619,99.99,153.94,1,2,1
1077,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.639602",8.619,99.99,153.94,1,2,1
1078,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.669600",8.619,99.99,153.94,1,2,1
1079,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.697114",8.619,99.99,153.94,1,2,1
1080,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.725123",8.619,99.99,153.94,1,2,1
1081,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.751643",8.619,99.99,153.94,1,2,1
1082,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.777643",8.619,99.99,153.94,1,2,1
1083,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.804229",8.619,99.99,153.94,1,2,1
1084,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.837688",8.619,99.99,153.94,1,2,1
1085,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.867717",8.619,99.99,153.94,1,2,1
1086,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.907244",8.619,99.99,153.94,1,2,1
1087,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.936887",8.619,99.99,153.94,1,2,1
1088,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.967405",8.619,99.99,153.94,1,2,1
1089,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:23.000000","2023-06-21 11:56:23.999464",8.619,99.99,153.94,1,2,1
1090,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.033464",8.619,99.99,153.94,1,2,1
1091,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.064540",8.619,99.99,153.94,1,2,1
1092,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.096702",8.619,99.99,153.94,1,2,1
1093,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.129697",8.619,99.99,153.94,1,2,1
1094,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.157741",8.619,99.99,153.94,1,2,1
1095,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.196259",8.619,99.99,153.94,1,2,1
1096,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.226849",8.619,99.99,153.94,1,2,1
1097,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.254381",8.619,99.99,153.94,1,2,1
1098,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.299940",8.619,99.99,153.94,1,2,1
1099,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.333597",8.619,99.99,153.94,1,2,1
1100,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.367196",8.619,99.99,153.94,1,2,1
1101,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.400244",8.619,99.99,153.94,1,2,1
1102,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.433347",8.619,99.99,153.94,1,2,1
1103,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.468815",8.619,99.99,153.94,1,2,1
1104,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.495328",8.619,99.99,153.94,1,2,1
1105,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.524327",8.619,99.99,153.94,1,2,1
1106,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.551880",8.619,99.99,153.94,1,2,1
1107,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.580600",8.619,99.99,153.94,1,2,1
1108,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.609977",8.619,99.99,153.94,1,2,1
1109,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.655114",8.619,99.99,153.94,1,2,1
1110,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.699549",8.619,99.99,153.94,1,2,1
1111,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.743806",8.619,99.99,153.94,1,2,1
1112,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.781803",8.619,99.99,153.94,1,2,1
1113,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.820424",8.619,99.99,153.94,1,2,1
1114,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.883020",8.619,99.99,153.94,1,2,1
1115,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.930828",8.619,99.99,153.94,1,2,1
1116,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:24.000000","2023-06-21 11:56:24.967352",8.619,99.99,153.94,1,2,1
1117,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.003578",8.619,99.99,153.94,1,2,1
1118,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.046037",8.619,99.99,153.94,1,2,1
1119,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.093561",8.619,99.99,153.94,1,2,1
1120,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.130105",8.619,99.99,153.94,1,2,1
1121,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.166642",8.619,99.99,153.94,1,2,1
1122,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.209749",8.619,99.99,153.94,1,2,1
1123,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.244291",8.619,99.99,153.94,1,2,1
1124,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.277300",8.619,99.99,153.94,1,2,1
1125,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.309828",8.619,99.99,153.94,1,2,1
1126,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.343712",8.619,99.99,153.94,1,2,1
1127,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.374804",8.619,99.99,153.94,1,2,1
1128,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.408258",8.619,99.99,153.94,1,2,1
1129,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.440764",8.619,99.99,153.94,1,2,1
1130,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.471933",8.619,99.99,153.94,1,2,1
1131,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.495313",8.619,99.99,153.94,1,2,1
1132,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.528851",8.619,99.99,153.94,1,2,1
1133,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.565505",8.619,99.99,153.94,1,2,1
1134,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.614029",8.619,99.99,153.94,1,2,1
1135,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.648587",8.619,99.99,153.94,1,2,1
1136,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.676584",8.619,99.99,153.94,1,2,1
1137,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.706111",8.619,99.99,153.94,1,2,1
1138,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.735129",8.619,99.99,153.94,1,2,1
1139,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.763682",8.619,99.99,153.94,1,2,1
1140,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.789181",8.619,99.99,153.94,1,2,1
1141,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.817194",8.619,99.99,153.94,1,2,1
1142,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.858254",8.619,99.99,153.94,1,2,1
1143,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.896875",8.619,99.99,153.94,1,2,1
1144,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.939866",8.619,99.99,153.94,1,2,1
1145,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:25.000000","2023-06-21 11:56:25.974408",8.619,99.99,153.94,1,2,1
1146,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.008474",8.619,99.99,153.94,1,2,1
1147,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.038182",8.619,99.99,153.94,1,2,1
1148,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.067553",8.619,99.99,153.94,1,2,1
1149,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.095102",8.619,99.99,153.94,1,2,1
1150,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.121646",8.619,99.99,153.94,1,2,1
1151,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.152197",8.619,99.99,153.94,1,2,1
1152,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.191192",8.619,99.99,153.94,1,2,1
1153,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.217726",8.619,99.99,153.94,1,2,1
1154,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.247262",8.619,99.99,153.94,1,2,1
1155,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.279901",8.619,99.99,153.94,1,2,1
1156,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.314982",8.619,99.99,153.94,1,2,1
1157,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.343507",8.619,99.99,153.94,1,2,1
1158,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.372498",8.619,99.99,153.94,1,2,1
1159,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.400019",8.619,99.99,153.94,1,2,1
1160,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.432190",8.619,99.99,153.94,1,2,1
1161,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.462567",8.619,99.99,153.94,1,2,1
1162,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.491072",8.619,99.99,153.94,1,2,1
1163,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.524852",8.619,99.99,153.94,1,2,1
1164,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.571167",8.619,99.99,153.94,1,2,1
1165,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:26.000000","2023-06-21 11:56:26.620298",8.619,99.99,153.94,1,2,1
