time,temperature_2m (°C),relativehumidity_2m (%),diffuse_radiation (W/m²)
2023-06-06T00:00,29.2,85,0.0
2023-06-06T01:00,28.7,88,0.0
2023-06-06T02:00,28.3,90,0.0
2023-06-06T03:00,28.0,91,0.0
2023-06-06T04:00,27.7,93,0.0
2023-06-06T05:00,27.4,94,0.0
2023-06-06T06:00,27.7,94,18.0
2023-06-06T07:00,29.5,87,66.0
2023-06-06T08:00,31.0,81,116.0
2023-06-06T09:00,32.6,74,179.0
2023-06-06T10:00,34.6,63,236.0
2023-06-06T11:00,36.4,53,298.0
2023-06-06T12:00,36.8,50,297.0
2023-06-06T13:00,37.7,45,268.0
2023-06-06T14:00,38.1,44,275.0
2023-06-06T15:00,38.1,43,247.0
2023-06-06T16:00,37.9,43,197.0
2023-06-06T17:00,37.5,43,127.0
2023-06-06T18:00,35.8,54,81.0
2023-06-06T19:00,33.9,66,14.0
2023-06-06T20:00,32.6,67,0.0
2023-06-06T21:00,31.4,72,0.0
2023-06-06T22:00,30.8,76,0.0
2023-06-06T23:00,30.1,80,0.0
2023-06-07T00:00,29.5,84,0.0
2023-06-07T01:00,29.2,89,0.0
2023-06-07T02:00,29.0,92,0.0
2023-06-07T03:00,28.8,95,0.0
2023-06-07T04:00,28.6,97,0.0
2023-06-07T05:00,28.6,98,0.0
2023-06-07T06:00,28.5,95,19.0
2023-06-07T07:00,30.1,90,86.0
2023-06-07T08:00,31.6,83,179.0
2023-06-07T09:00,33.0,77,262.0
2023-06-07T10:00,34.2,69,389.0
2023-06-07T11:00,34.9,65,433.0
2023-06-07T12:00,34.1,67,367.0
2023-06-07T13:00,32.2,75,281.0
2023-06-07T14:00,33.1,74,309.0
2023-06-07T15:00,33.0,72,329.0
2023-06-07T16:00,32.7,74,246.0
2023-06-07T17:00,32.1,78,123.0
2023-06-07T18:00,33.3,71,75.0
2023-06-07T19:00,31.5,79,12.0
2023-06-07T20:00,30.6,84,0.0
2023-06-07T21:00,30.2,86,0.0
2023-06-07T22:00,30.0,87,0.0
2023-06-07T23:00,29.7,88,0.0
2023-06-08T00:00,29.4,89,0.0
2023-06-08T01:00,29.0,91,0.0
2023-06-08T02:00,28.8,93,0.0
2023-06-08T03:00,28.6,94,0.0
2023-06-08T04:00,28.5,95,0.0
2023-06-08T05:00,28.3,96,0.0
2023-06-08T06:00,29.2,94,17.0
2023-06-08T07:00,30.1,91,74.0
2023-06-08T08:00,31.1,87,142.0
2023-06-08T09:00,31.8,84,173.0
2023-06-08T10:00,31.8,81,244.0
2023-06-08T11:00,30.7,87,198.0
2023-06-08T12:00,29.1,93,150.0
2023-06-08T13:00,28.6,94,156.0
2023-06-08T14:00,28.9,92,236.0
2023-06-08T15:00,29.2,90,222.0
2023-06-08T16:00,29.3,90,185.0
2023-06-08T17:00,29.2,91,123.0
2023-06-08T18:00,30.2,93,71.0
2023-06-08T19:00,29.6,95,11.0
2023-06-08T20:00,29.2,96,0.0
2023-06-08T21:00,29.0,97,0.0
2023-06-08T22:00,28.8,97,0.0
2023-06-08T23:00,28.7,97,0.0
2023-06-09T00:00,28.0,96,0.0
2023-06-09T01:00,27.9,97,0.0
2023-06-09T02:00,27.8,97,0.0
2023-06-09T03:00,27.7,97,0.0
2023-06-09T04:00,27.7,98,0.0
2023-06-09T05:00,27.5,97,0.0
2023-06-09T06:00,28.1,98,8.0
2023-06-09T07:00,28.1,97,44.0
2023-06-09T08:00,28.1,96,62.0
2023-06-09T09:00,28.0,96,90.0
2023-06-09T10:00,27.9,96,110.0
2023-06-09T11:00,28.5,93,171.0
2023-06-09T12:00,30.0,86,259.0
2023-06-09T13:00,30.1,85,250.0
2023-06-09T14:00,30.1,85,201.0
2023-06-09T15:00,29.4,89,116.0
2023-06-09T16:00,29.5,89,144.0
2023-06-09T17:00,29.5,87,136.0
2023-06-09T18:00,29.2,90,56.0
2023-06-09T19:00,28.6,92,10.0
2023-06-09T20:00,28.2,94,0.0
2023-06-09T21:00,28.1,94,0.0
2023-06-09T22:00,27.8,94,0.0
2023-06-09T23:00,27.6,93,0.0
2023-06-10T00:00,26.2,92,0.0
2023-06-10T01:00,25.9,92,0.0
2023-06-10T02:00,25.6,92,0.0
2023-06-10T03:00,25.5,92,0.0
2023-06-10T04:00,25.3,93,0.0
2023-06-10T05:00,25.1,94,0.0
2023-06-10T06:00,25.2,93,11.0
2023-06-10T07:00,25.8,91,49.0
2023-06-10T08:00,26.4,89,84.0
2023-06-10T09:00,27.1,85,119.0
2023-06-10T10:00,27.7,84,162.0
2023-06-10T11:00,28.3,82,187.0
2023-06-10T12:00,29.5,75,199.0
2023-06-10T13:00,30.2,71,338.0
2023-06-10T14:00,30.8,69,343.0
2023-06-10T15:00,31.5,66,308.0
2023-06-10T16:00,31.7,66,247.0
2023-06-10T17:00,31.3,67,168.0
2023-06-10T18:00,29.6,77,82.0
2023-06-10T19:00,28.0,87,15.0
2023-06-10T20:00,27.1,92,0.0
2023-06-10T21:00,26.6,95,0.0
2023-06-10T22:00,26.4,96,0.0
2023-06-10T23:00,26.2,96,0.0
2023-06-11T00:00,26.3,95,0.0
2023-06-11T01:00,26.3,96,0.0
2023-06-11T02:00,26.2,96,0.0
2023-06-11T03:00,26.1,96,0.0
2023-06-11T04:00,26.0,96,0.0
2023-06-11T05:00,25.8,97,0.0
2023-06-11T06:00,26.6,96,10.0
2023-06-11T07:00,27.2,94,69.0
2023-06-11T08:00,28.0,92,130.0
2023-06-11T09:00,29.8,84,203.0
2023-06-11T10:00,31.2,78,264.0
2023-06-11T11:00,31.8,75,301.0
2023-06-11T12:00,32.8,70,350.0
2023-06-11T13:00,33.1,71,301.0
2023-06-11T14:00,32.1,73,238.0
2023-06-11T15:00,31.7,74,238.0
2023-06-11T16:00,31.6,74,201.0
2023-06-11T17:00,30.5,77,165.0
2023-06-11T18:00,30.7,79,97.0
2023-06-11T19:00,29.6,85,18.0
2023-06-11T20:00,28.8,89,0.0
2023-06-11T21:00,28.3,91,0.0
2023-06-11T22:00,28.0,93,0.0
2023-06-11T23:00,27.7,94,0.0
2023-06-12T00:00,27.4,94,0.0
2023-06-12T01:00,27.2,95,0.0
2023-06-12T02:00,27.0,96,0.0
2023-06-12T03:00,26.9,97,0.0
2023-06-12T04:00,26.8,97,0.0
2023-06-12T05:00,26.7,97,0.0
2023-06-12T06:00,26.9,96,16.0
2023-06-12T07:00,28.3,91,84.0
2023-06-12T08:00,30.2,83,149.0
2023-06-12T09:00,31.4,79,171.0
2023-06-12T10:00,32.7,76,220.0
2023-06-12T11:00,33.8,69,251.0
2023-06-12T12:00,33.8,69,294.0
2023-06-12T13:00,33.8,68,346.0
2023-06-12T14:00,32.7,72,320.0
2023-06-12T15:00,31.8,76,276.0
2023-06-12T16:00,31.9,77,209.0
2023-06-12T17:00,32.0,78,174.0
2023-06-12T18:00,30.5,84,96.0
2023-06-12T19:00,29.2,86,10.0
2023-06-12T20:00,28.6,88,0.0
2023-06-12T21:00,28.3,90,0.0
2023-06-12T22:00,28.1,91,0.0
2023-06-12T23:00,27.9,93,0.0
2023-06-13T00:00,27.1,95,0.0
2023-06-13T01:00,27.0,96,0.0
2023-06-13T02:00,26.9,97,0.0
2023-06-13T03:00,27.0,97,0.0
2023-06-13T04:00,27.1,97,0.0
2023-06-13T05:00,27.1,97,0.0
2023-06-13T06:00,26.7,97,16.0
2023-06-13T07:00,27.7,94,63.0
2023-06-13T08:00,28.5,91,110.0
2023-06-13T09:00,30.0,84,188.0
2023-06-13T10:00,31.3,77,244.0
2023-06-13T11:00,31.5,77,230.0
2023-06-13T12:00,33.8,70,297.0
2023-06-13T13:00,34.2,68,399.0
2023-06-13T14:00,34.2,69,407.0
2023-06-13T15:00,32.0,74,309.0
2023-06-13T16:00,31.8,75,234.0
2023-06-13T17:00,31.7,77,179.0
2023-06-13T18:00,30.4,83,103.0
2023-06-13T19:00,29.9,88,17.0
2023-06-13T20:00,29.7,89,0.0
2023-06-13T21:00,29.6,86,0.0
2023-06-13T22:00,29.1,87,0.0
2023-06-13T23:00,28.7,91,0.0
2023-06-14T00:00,28.4,92,0.0
2023-06-14T01:00,28.5,91,0.0
2023-06-14T02:00,28.2,91,0.0
2023-06-14T03:00,28.1,91,0.0
2023-06-14T04:00,28.1,89,0.0
2023-06-14T05:00,28.1,89,0.0
2023-06-14T06:00,28.1,92,17.0
2023-06-14T07:00,28.9,90,85.0
2023-06-14T08:00,29.7,86,111.0
2023-06-14T09:00,31.5,78,229.0
2023-06-14T10:00,32.7,72,268.0
2023-06-14T11:00,34.5,64,272.0
2023-06-14T12:00,35.8,55,383.0
2023-06-14T13:00,36.9,51,395.0
2023-06-14T14:00,37.1,50,362.0
2023-06-14T15:00,36.9,52,316.0
2023-06-14T16:00,36.2,55,254.0
2023-06-14T17:00,34.9,60,129.0
2023-06-14T18:00,34.2,64,69.0
2023-06-14T19:00,32.4,73,17.0
2023-06-14T20:00,31.3,78,0.0
2023-06-14T21:00,30.5,83,0.0
2023-06-14T22:00,30.1,86,0.0
2023-06-14T23:00,29.8,89,0.0
2023-06-15T00:00,30.2,89,0.0
2023-06-15T01:00,29.9,89,0.0
2023-06-15T02:00,29.6,88,0.0
2023-06-15T03:00,29.3,89,0.0
2023-06-15T04:00,29.3,89,0.0
2023-06-15T05:00,29.2,91,0.0
2023-06-15T06:00,29.4,91,10.0
2023-06-15T07:00,30.0,88,92.0
2023-06-15T08:00,31.6,83,150.0
2023-06-15T09:00,33.1,77,210.0
2023-06-15T10:00,34.2,73,289.0
2023-06-15T11:00,35.0,66,287.0
2023-06-15T12:00,35.1,66,292.0
2023-06-15T13:00,34.6,68,309.0
2023-06-15T14:00,34.2,68,342.0
2023-06-15T15:00,34.1,68,385.0
2023-06-15T16:00,33.6,69,293.0
2023-06-15T17:00,32.8,72,206.0
2023-06-15T18:00,32.4,77,107.0
2023-06-15T19:00,31.1,82,20.0
2023-06-15T20:00,30.4,86,0.0
2023-06-15T21:00,30.0,89,0.0
2023-06-15T22:00,29.7,91,0.0
2023-06-15T23:00,29.8,91,0.0
2023-06-16T00:00,29.7,91,0.0
2023-06-16T01:00,29.5,92,0.0
2023-06-16T02:00,29.3,92,0.0
2023-06-16T03:00,29.3,92,0.0
2023-06-16T04:00,29.3,91,0.0
2023-06-16T05:00,29.4,90,0.0
2023-06-16T06:00,29.1,94,15.0
2023-06-16T07:00,29.8,91,80.0
2023-06-16T08:00,30.8,85,163.0
2023-06-16T09:00,32.4,78,250.0
2023-06-16T10:00,33.7,73,321.0
2023-06-16T11:00,35.0,68,397.0
2023-06-16T12:00,35.8,63,406.0
2023-06-16T13:00,36.5,57,297.0
2023-06-16T14:00,36.0,57,304.0
2023-06-16T15:00,34.5,66,306.0
2023-06-16T16:00,34.0,65,235.0
2023-06-16T17:00,33.2,67,156.0
2023-06-16T18:00,32.5,72,93.0
2023-06-16T19:00,31.5,76,19.0
2023-06-16T20:00,30.6,80,0.0
2023-06-16T21:00,30.0,84,0.0
2023-06-16T22:00,29.6,86,0.0
2023-06-16T23:00,29.5,86,0.0
2023-06-17T00:00,29.5,86,0.0
2023-06-17T01:00,29.5,86,0.0
2023-06-17T02:00,29.0,88,0.0
2023-06-17T03:00,28.8,89,0.0
2023-06-17T04:00,28.6,89,0.0
2023-06-17T05:00,28.5,90,0.0
2023-06-17T06:00,28.9,91,17.0
2023-06-17T07:00,29.6,88,87.0
2023-06-17T08:00,30.4,84,152.0
2023-06-17T09:00,31.9,77,224.0
2023-06-17T10:00,33.3,70,234.0
2023-06-17T11:00,34.6,65,245.0
2023-06-17T12:00,35.0,63,273.0
2023-06-17T13:00,34.8,63,301.0
2023-06-17T14:00,33.7,67,356.0
2023-06-17T15:00,34.7,62,340.0
2023-06-17T16:00,34.4,63,288.0
2023-06-17T17:00,33.3,68,206.0
2023-06-17T18:00,31.4,74,112.0
2023-06-17T19:00,30.1,81,19.0
2023-06-17T20:00,29.3,85,0.0
2023-06-17T21:00,28.8,88,0.0
2023-06-17T22:00,28.6,90,0.0
2023-06-17T23:00,28.4,91,0.0
2023-06-18T00:00,28.2,94,0.0
2023-06-18T01:00,28.1,93,0.0
2023-06-18T02:00,28.2,93,0.0
2023-06-18T03:00,28.1,93,0.0
2023-06-18T04:00,28.1,93,0.0
2023-06-18T05:00,28.0,93,0.0
2023-06-18T06:00,28.2,93,17.0
2023-06-18T07:00,28.9,91,75.0
2023-06-18T08:00,29.8,87,154.0
2023-06-18T09:00,30.9,82,290.0
2023-06-18T10:00,31.6,79,311.0
2023-06-18T11:00,32.5,73,353.0
2023-06-18T12:00,31.1,82,395.0
2023-06-18T13:00,32.1,76,423.0
2023-06-18T14:00,32.1,75,408.0
2023-06-18T15:00,32.3,73,367.0
2023-06-18T16:00,32.3,73,317.0
2023-06-18T17:00,31.6,75,203.0
2023-06-18T18:00,30.0,85,93.0
2023-06-18T19:00,29.2,89,15.0
2023-06-18T20:00,28.7,92,0.0
2023-06-18T21:00,28.5,93,0.0
2023-06-18T22:00,28.4,93,0.0
2023-06-18T23:00,28.3,94,0.0
2023-06-19T00:00,27.9,95,0.0
2023-06-19T01:00,27.8,95,0.0
2023-06-19T02:00,27.8,95,0.0
2023-06-19T03:00,27.8,95,0.0
2023-06-19T04:00,27.7,94,0.0
2023-06-19T05:00,27.5,94,0.0
2023-06-19T06:00,27.8,95,9.0
2023-06-19T07:00,28.3,93,88.0
2023-06-19T08:00,28.9,90,189.0
2023-06-19T09:00,29.2,89,174.0
2023-06-19T10:00,29.4,88,256.0
2023-06-19T11:00,29.8,87,321.0
2023-06-19T12:00,30.0,83,287.0
2023-06-19T13:00,30.9,78,392.0
2023-06-19T14:00,31.5,74,390.0
2023-06-19T15:00,31.6,74,364.0
2023-06-19T16:00,31.3,75,285.0
2023-06-19T17:00,30.7,79,163.0
2023-06-19T18:00,29.1,88,74.0
2023-06-19T19:00,28.4,91,13.0
2023-06-19T20:00,27.9,93,0.0
2023-06-19T21:00,27.8,94,0.0
2023-06-19T22:00,27.7,95,0.0
2023-06-19T23:00,27.5,96,0.0
2023-06-20T00:00,27.1,96,0.0
2023-06-20T01:00,26.9,96,0.0
2023-06-20T02:00,26.9,96,0.0
2023-06-20T03:00,26.9,96,0.0
2023-06-20T04:00,27.0,96,0.0
2023-06-20T05:00,27.0,96,0.0
2023-06-20T06:00,27.3,97,14.0
2023-06-20T07:00,28.1,92,72.0
2023-06-20T08:00,29.1,87,125.0
2023-06-20T09:00,29.7,86,225.0
2023-06-20T10:00,30.8,81,303.0
2023-06-20T11:00,30.9,80,286.0
2023-06-20T12:00,33.6,66,338.0
2023-06-20T13:00,33.6,68,315.0
2023-06-20T14:00,32.6,74,261.0
2023-06-20T15:00,31.6,77,244.0
2023-06-20T16:00,30.8,79,209.0
2023-06-20T17:00,30.5,81,170.0
2023-06-20T18:00,30.0,86,89.0
2023-06-20T19:00,29.3,89,16.0
2023-06-20T20:00,28.9,90,0.0
2023-06-20T21:00,28.5,91,0.0
2023-06-20T22:00,28.3,92,0.0
2023-06-20T23:00,28.1,92,0.0
2023-06-21T00:00,28.0,94,0.0
2023-06-21T01:00,27.9,94,0.0
2023-06-21T02:00,27.8,95,0.0
2023-06-21T03:00,27.8,95,0.0
2023-06-21T04:00,27.7,95,0.0
2023-06-21T05:00,27.6,95,0.0
2023-06-21T06:00,27.9,95,14.0
2023-06-21T07:00,28.6,92,79.0
2023-06-21T08:00,29.6,87,139.0
2023-06-21T09:00,30.5,83,202.0
2023-06-21T10:00,31.4,80,303.0
2023-06-21T11:00,32.4,74,360.0
2023-06-21T12:00,33.8,66,353.0
2023-06-21T13:00,32.8,72,279.0
2023-06-21T14:00,32.7,71,281.0
2023-06-21T15:00,32.1,73,295.0
2023-06-21T16:00,31.4,76,264.0
2023-06-21T17:00,31.3,74,197.0
2023-06-21T18:00,30.4,82,97.0
2023-06-21T19:00,29.6,84,17.0
2023-06-21T20:00,28.9,88,0.0
2023-06-21T21:00,28.5,90,0.0
2023-06-21T22:00,28.2,91,0.0
2023-06-21T23:00,28.0,92,0.0
2023-06-22T00:00,27.9,94,0.0
2023-06-22T01:00,27.8,94,0.0
2023-06-22T02:00,27.8,94,0.0
2023-06-22T03:00,27.7,93,0.0
2023-06-22T04:00,27.4,93,0.0
2023-06-22T05:00,27.1,93,0.0
2023-06-22T06:00,27.4,95,17.0
2023-06-22T07:00,27.8,94,84.0
2023-06-22T08:00,28.6,91,145.0
2023-06-22T09:00,29.6,86,249.0
2023-06-22T10:00,30.6,80,238.0
2023-06-22T11:00,31.4,77,298.0
2023-06-22T12:00,32.3,73,247.0
2023-06-22T13:00,31.7,75,230.0
2023-06-22T14:00,30.0,82,216.0
2023-06-22T15:00,30.3,83,225.0
2023-06-22T16:00,30.5,79,237.0
2023-06-22T17:00,30.4,77,167.0
2023-06-22T18:00,29.1,86,90.0
2023-06-22T19:00,28.5,88,19.0
2023-06-22T20:00,28.1,91,0.0
2023-06-22T21:00,27.8,92,0.0
2023-06-22T22:00,27.5,92,0.0
2023-06-22T23:00,27.2,93,0.0
2023-06-23T00:00,27.1,94,0.0
2023-06-23T01:00,26.9,95,0.0
2023-06-23T02:00,26.8,95,0.0
2023-06-23T03:00,26.7,94,0.0
2023-06-23T04:00,26.6,94,0.0
2023-06-23T05:00,26.5,95,0.0
2023-06-23T06:00,26.6,95,17.0
2023-06-23T07:00,27.2,92,81.0
2023-06-23T08:00,28.2,88,136.0
2023-06-23T09:00,29.2,85,228.0
2023-06-23T10:00,30.2,80,245.0
2023-06-23T11:00,30.9,77,283.0
2023-06-23T12:00,31.8,73,265.0
2023-06-23T13:00,31.9,74,302.0
2023-06-23T14:00,30.6,79,225.0
2023-06-23T15:00,31.5,74,211.0
2023-06-23T16:00,30.4,77,172.0
2023-06-23T17:00,30.2,77,104.0
2023-06-23T18:00,29.8,82,69.0
2023-06-23T19:00,28.8,87,14.0
2023-06-23T20:00,28.2,90,0.0
2023-06-23T21:00,27.9,92,0.0
2023-06-23T22:00,27.6,93,0.0
2023-06-23T23:00,27.4,94,0.0
2023-06-24T00:00,27.4,95,0.0
2023-06-24T01:00,27.2,95,0.0
2023-06-24T02:00,27.0,95,0.0
2023-06-24T03:00,26.7,95,0.0
2023-06-24T04:00,26.5,95,0.0
2023-06-24T05:00,26.3,95,0.0
2023-06-24T06:00,26.7,96,9.0
2023-06-24T07:00,27.1,94,68.0
2023-06-24T08:00,27.8,92,147.0
2023-06-24T09:00,28.7,89,242.0
2023-06-24T10:00,29.2,86,287.0
2023-06-24T11:00,29.4,86,264.0
2023-06-24T12:00,31.7,76,252.0
2023-06-24T13:00,31.9,74,278.0
2023-06-24T14:00,32.1,72,259.0
2023-06-24T15:00,30.7,78,177.0
2023-06-24T16:00,29.9,79,155.0
2023-06-24T17:00,30.2,77,164.0
2023-06-24T18:00,30.4,75,82.0
2023-06-24T19:00,29.2,82,17.0
2023-06-24T20:00,28.5,86,0.0
2023-06-24T21:00,28.0,88,0.0
2023-06-24T22:00,27.7,89,0.0
2023-06-24T23:00,27.4,91,0.0
2023-06-25T00:00,27.5,91,0.0
2023-06-25T01:00,27.4,91,0.0
2023-06-25T02:00,27.2,92,0.0
2023-06-25T03:00,26.9,91,0.0
2023-06-25T04:00,26.6,92,0.0
2023-06-25T05:00,26.5,93,0.0
2023-06-25T06:00,26.6,94,9.0
2023-06-25T07:00,27.4,90,70.0
2023-06-25T08:00,28.2,88,128.0
2023-06-25T09:00,29.0,85,172.0
2023-06-25T10:00,29.9,82,189.0
2023-06-25T11:00,30.3,78,254.0
2023-06-25T12:00,29.4,81,224.0
2023-06-25T13:00,30.4,77,321.0
2023-06-25T14:00,29.5,79,287.0
2023-06-25T15:00,28.5,83,148.0
2023-06-25T16:00,28.4,84,153.0
2023-06-25T17:00,28.0,86,102.0
2023-06-25T18:00,29.2,81,61.0
2023-06-25T19:00,28.4,84,13.0
2023-06-25T20:00,28.0,86,0.0
2023-06-25T21:00,27.6,88,0.0
2023-06-25T22:00,27.4,90,0.0
2023-06-25T23:00,27.1,91,0.0
2023-06-26T00:00,27.1,92,0.0
2023-06-26T01:00,26.9,93,0.0
2023-06-26T02:00,26.7,93,0.0
2023-06-26T03:00,26.5,93,0.0
2023-06-26T04:00,26.4,94,0.0
2023-06-26T05:00,26.3,94,0.0
2023-06-26T06:00,26.2,95,13.0
2023-06-26T07:00,26.6,93,57.0
2023-06-26T08:00,27.3,91,107.0
2023-06-26T09:00,28.7,87,208.0
2023-06-26T10:00,30.2,79,256.0
2023-06-26T11:00,30.0,79,303.0
2023-06-26T12:00,28.9,86,257.0
2023-06-26T13:00,28.1,88,173.0
2023-06-26T14:00,28.1,86,194.0
2023-06-26T15:00,28.0,84,192.0
2023-06-26T16:00,27.8,84,190.0
2023-06-26T17:00,27.0,87,91.0
2023-06-26T18:00,27.2,90,55.0
2023-06-26T19:00,26.9,91,9.0
2023-06-26T20:00,26.7,92,0.0
2023-06-26T21:00,26.6,94,0.0
2023-06-26T22:00,26.5,94,0.0
2023-06-26T23:00,26.4,94,0.0
2023-06-27T00:00,26.4,95,0.0
2023-06-27T01:00,26.2,96,0.0
2023-06-27T02:00,26.1,96,0.0
2023-06-27T03:00,26.1,96,0.0
2023-06-27T04:00,25.9,96,0.0
2023-06-27T05:00,26.0,96,0.0
2023-06-27T06:00,25.8,97,5.0
2023-06-27T07:00,25.9,97,27.0
2023-06-27T08:00,26.2,96,73.0
2023-06-27T09:00,26.7,95,90.0
2023-06-27T10:00,27.3,93,191.0
2023-06-27T11:00,27.4,94,128.0
2023-06-27T12:00,28.5,90,266.0
2023-06-27T13:00,28.4,88,199.0
2023-06-27T14:00,27.9,91,161.0
2023-06-27T15:00,28.5,90,190.0
2023-06-27T16:00,27.5,90,100.0
2023-06-27T17:00,27.4,92,67.0
2023-06-27T18:00,27.3,93,32.0
2023-06-27T19:00,26.9,92,13.0
2023-06-27T20:00,26.7,94,0.0
2023-06-27T21:00,26.7,95,0.0
2023-06-27T22:00,26.5,95,0.0
2023-06-27T23:00,26.4,95,0.0
2023-06-28T00:00,26.5,96,0.0
2023-06-28T01:00,26.4,96,0.0
2023-06-28T02:00,26.2,96,0.0
2023-06-28T03:00,26.2,96,0.0
2023-06-28T04:00,26.1,96,0.0
2023-06-28T05:00,26.0,96,0.0
2023-06-28T06:00,26.4,96,8.0
2023-06-28T07:00,26.6,95,41.0
2023-06-28T08:00,26.9,94,90.0
2023-06-28T09:00,27.4,93,144.0
2023-06-28T10:00,28.1,91,220.0
2023-06-28T11:00,28.6,87,295.0
2023-06-28T12:00,28.4,90,295.0
2023-06-28T13:00,28.6,88,268.0
2023-06-28T14:00,28.5,89,201.0
2023-06-28T15:00,28.3,89,148.0
2023-06-28T16:00,28.8,86,221.0
2023-06-28T17:00,27.6,89,105.0
2023-06-28T18:00,27.0,94,86.0
2023-06-28T19:00,26.7,95,11.0
2023-06-28T20:00,26.6,96,0.0
2023-06-28T21:00,26.5,96,0.0
2023-06-28T22:00,26.5,96,0.0
2023-06-28T23:00,26.5,96,0.0
2023-06-29T00:00,26.4,97,0.0
2023-06-29T01:00,26.3,97,0.0
2023-06-29T02:00,26.2,97,0.0
2023-06-29T03:00,26.1,97,0.0
2023-06-29T04:00,26.0,97,0.0
2023-06-29T05:00,25.9,97,0.0
2023-06-29T06:00,26.4,97,9.0
2023-06-29T07:00,26.6,96,50.0
2023-06-29T08:00,27.2,95,138.0
2023-06-29T09:00,27.5,94,156.0
2023-06-29T10:00,28.0,92,264.0
2023-06-29T11:00,28.6,89,324.0
2023-06-29T12:00,28.4,90,328.0
2023-06-29T13:00,28.1,92,270.0
2023-06-29T14:00,27.9,92,213.0
2023-06-29T15:00,27.7,92,191.0
2023-06-29T16:00,27.8,92,171.0
2023-06-29T17:00,27.9,91,146.0
2023-06-29T18:00,27.5,93,94.0
2023-06-29T19:00,27.1,96,19.0
2023-06-29T20:00,26.8,97,0.0
2023-06-29T21:00,26.6,97,0.0
2023-06-29T22:00,26.5,98,0.0
2023-06-29T23:00,26.5,98,0.0
2023-06-30T00:00,26.4,97,0.0
2023-06-30T01:00,26.3,97,0.0
2023-06-30T02:00,26.1,98,0.0
2023-06-30T03:00,26.0,98,0.0
2023-06-30T04:00,26.1,98,0.0
2023-06-30T05:00,26.1,98,0.0
2023-06-30T06:00,26.9,97,10.0
2023-06-30T07:00,27.2,96,63.0
2023-06-30T08:00,27.8,94,138.0
2023-06-30T09:00,28.5,93,231.0
2023-06-30T10:00,29.4,91,310.0
2023-06-30T11:00,30.3,87,392.0
2023-06-30T12:00,32.2,77,330.0
2023-06-30T13:00,32.6,73,367.0
2023-06-30T14:00,31.4,76,264.0
2023-06-30T15:00,31.2,78,243.0
2023-06-30T16:00,30.9,78,242.0
2023-06-30T17:00,30.0,81,164.0
2023-06-30T18:00,29.1,90,109.0
2023-06-30T19:00,28.7,92,15.0
2023-06-30T20:00,28.1,94,0.0
2023-06-30T21:00,27.8,95,0.0
2023-06-30T22:00,27.7,95,0.0
2023-06-30T23:00,27.5,96,0.0
2023-07-01T00:00,26.7,97,0.0
2023-07-01T01:00,26.7,97,0.0
2023-07-01T02:00,26.6,97,0.0
2023-07-01T03:00,26.4,97,0.0
2023-07-01T04:00,26.3,97,0.0
2023-07-01T05:00,26.3,97,0.0
2023-07-01T06:00,26.7,97,8.0
2023-07-01T07:00,27.0,97,49.0
